idHh,idBu,idPers,idPartner,idMother,idFather,statCollectionWave,demMaleFlag,demAge,demNChild0to2,demNChild,eduSpellFlag,eduHighestC3,eduHighestC4,eduExitSampleFlag,healthDsblLongtermFlag,healthSelfRated,yHhQuintilesMonthC5,yEmpPersGrossMonth,yNonBenPersGrossMonth,yMiscPersGrossMonth,demPartnerNYear,demAgePartnerDiff,yPersAndPartnerGrossDiffMonth,eduReturnFlag,eduHighestMotherC4,eduHighestFatherC4,statInterviewYear,wealthPrptyFlag,labHrsWorkWeek,demCountry,labC4,demAdultChildFlag,wgtCrossMainSurvey,labWageHrly,labWageHrlyL1,yCapitalPersMonth,yPensPersGrossMonth,yPersDispMonth,labC4L1,labEmpNyear,demRgnBirthIntl,labUnempFlag,demRgn
2845,284502,284503,-9,284501,284502,2021,0,31,0,0,0,1,1,-9,0,4,5,9.1899996,9.1999998,3.98,-9,-9,-999,0,-9,-9,2021,1,40,-9,1,1,676,17.450001,17.040001,3.98,0,1878.6,1,4,1,0,4
16821,1682101,1682101,-9,-9,-9,2021,1,43,0,0,0,2,2,-9,0,4,5,9.1599998,9.1599998,.94,-9,-9,-999,-9,-9,-9,2021,1,40,-9,1,0,224,25.709999,-9,.94,0,2195.8301,-9,10,-9,0,5
1773,177302,177306,-9,177303,177302,2021,0,17,0,2,0,3,3,-9,0,4,1,0,0,0,-9,-9,-999,-9,-9,-9,2021,0,0,-9,2,0,953,0,-9,0,0,0,-9,-9,1,0,2
7963,796301,796301,-9,-9,-9,2021,0,67,0,0,0,1,1,-9,0,2,1,0,0,0,-9,-9,-999,-9,-9,-9,2021,1,0,-9,4,0,594,0,-9,0,0,1736.83,-9,49,1,0,5
2844,284401,284402,-9,284401,-9,2021,1,8,0,1,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2021,0,0,-9,2,0,309,0,-9,0,0,0,-9,-9,1,0,3
11707,1170701,1170701,-9,-9,-9,2021,1,86,0,0,0,3,3,-9,0,4,1,0,0,0,-9,-9,-999,-9,-9,-9,2021,1,0,-9,4,0,119,0,-9,0,0,429.54999,-9,-9,1,0,4
17993,1799301,1799301,-9,-9,-9,2021,0,72,0,0,0,1,1,-9,0,4,2,0,3.49,3.49,-9,-9,-999,-9,-9,-9,2021,1,0,-9,4,0,198,0,-9,3.49,0,2313,-9,19,1,0,4
5728,572802,572803,-9,-9,-9,2021,0,79,0,0,0,3,3,-9,0,2,1,0,0,0,-9,-9,-999,-9,-9,-9,2021,1,0,-9,4,0,2198,0,-9,0,0,1200.96,-9,-9,1,0,1
19475,1947501,1947501,-9,-9,-9,2021,0,48,0,0,0,3,3,-9,1,2,1,0,0,0,-9,-9,-999,-9,-9,-9,2021,0,0,-9,3,0,404,0,-9,0,0,342.57999,-9,-9,1,0,3
18988,1898801,1898801,-9,-9,-9,2021,0,56,0,0,0,1,1,-9,0,4,4,7.8499999,8.0100002,6.02,-9,-9,-999,-9,-9,-9,2021,1,38,-9,1,0,735,7.4400001,-9,6.02,0,1001.46,-9,20,1,0,2
19469,1946901,1946901,-9,-9,-9,2021,0,49,0,0,0,1,1,-9,0,5,5,7.9899998,7.9899998,1.3200001,-9,-9,-999,-9,-9,-9,2021,1,40,-9,1,0,404,14.38,-9,1.3200001,0,1746.4301,-9,21,1,0,5
10463,1046301,1046304,-9,1046302,1046301,2021,1,17,0,1,1,3,0,-9,0,5,4,0,0,0,-9,-9,-999,-9,-9,-9,2021,1,0,-9,2,0,214,0,-9,0,0,0,-9,-9,1,0,2
18153,1815302,1815303,-9,1815302,-9,2021,0,33,0,0,0,2,2,-9,0,4,3,0,5.2600002,5.2600002,-9,-9,-999,-9,-9,-9,2021,0,0,-9,2,1,569,0,0,5.2600002,0,578.64001,2,2,1,0,6
2840,284001,284003,-9,284001,284002,2021,1,13,0,2,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2021,1,0,-9,2,0,774,0,0,0,0,0,2,-9,1,0,1
9960,996002,996003,-9,996001,996002,2021,1,22,0,0,0,3,3,-9,1,4,2,0,.28999999,.28999999,-9,-9,-999,0,-9,-9,2021,1,0,-9,3,1,1384,0,0,.28999999,0,942.89001,3,-9,1,0,6
6786,678602,678602,-9,678603,-9,2021,0,19,0,0,1,2,0,-9,0,5,3,0,5.5999999,5.5999999,-9,-9,-999,-9,-9,-9,2021,1,0,-9,2,1,530,0,-9,5.5999999,0,988.83002,-9,-9,1,0,2
10762,1076201,1076204,-9,1076201,1076202,2021,1,9,0,3,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2021,1,0,-9,2,0,1016,0,0,0,0,0,2,-9,1,0,5
10848,1084801,1084803,-9,1084801,1084802,2021,1,13,0,1,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2021,1,0,-9,2,0,1289,0,0,0,0,0,2,-9,1,0,3
2836,283602,283602,-9,-9,-9,2021,1,83,0,0,0,3,3,-9,0,3,1,0,0,0,-9,-9,-999,-9,-9,-9,2021,1,0,-9,4,0,620,0,0,0,0,510.59,4,-9,1,0,5
19083,1908301,1908303,-9,1908302,1908301,2021,1,12,0,2,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2021,1,0,-9,2,0,623,0,0,0,0,0,2,-9,3,0,4
14764,1476401,1476401,-9,-9,-9,2021,1,43,0,0,0,2,2,-9,0,4,3,6.0599999,6.0599999,0,-9,-9,-999,0,-9,-9,2021,1,50,-9,1,0,538,1.9299999,1.9400001,0,0,-1141.2711,1,23,1,0,1
10322,1032201,1032201,-9,-9,-9,2021,1,64,0,0,0,2,2,-9,0,4,1,0,0,0,-9,-9,-999,-9,-9,-9,2021,1,0,-9,4,0,282,0,-9,0,0,1720.4,-9,7,1,0,6
19139,1913901,1913903,-9,1913901,1913902,2021,1,17,0,2,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2021,1,0,-9,2,0,451,0,-9,0,0,0,-9,-9,1,0,1
14445,1444501,1444503,-9,1444502,1444501,2021,0,8,0,2,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2021,1,0,-9,2,0,171,0,-9,0,0,0,-9,-9,1,0,2
15511,1551101,1551103,-9,1551102,1551101,2021,1,9,0,1,1,3,0,-9,0,-9,2,0,0,0,-9,-9,-999,-9,-9,-9,2021,0,0,-9,2,0,1236,0,-9,0,0,0,-9,-9,3,0,3
17238,1723801,1723804,-9,1723802,1723801,2021,0,3,0,2,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2021,1,0,-9,2,0,605,0,0,0,0,0,2,-9,1,0,6
4792,479201,479204,-9,479202,479201,2021,1,16,0,1,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2021,1,0,-9,2,0,333,0,-9,0,0,0,-9,-9,1,0,5
9432,943201,943204,-9,943202,943201,2021,1,16,0,1,0,3,3,-9,0,4,4,0,0,0,-9,-9,-999,-9,-9,-9,2021,1,0,-9,2,0,694,0,-9,0,0,0,-9,-9,1,0,5
2833,283302,283302,-9,283301,-9,2021,1,58,0,0,0,3,3,-9,0,4,1,0,0,0,-9,-9,-999,0,-9,-9,2021,1,0,-9,3,0,1085,0,0,0,0,555.46997,3,27,1,1,5
12957,1295703,1295703,-9,1295701,-9,2021,0,28,0,0,0,3,3,-9,0,4,4,7.3899999,7.3899999,0,-9,-9,-999,-9,-9,-9,2021,1,40,-9,1,1,481,8.3299999,-9,0,0,773.40997,-9,2,3,0,6
7366,736602,736603,-9,736601,736602,2021,0,24,0,0,0,2,2,-9,0,4,4,7.5500002,7.5500002,1.5700001,-9,-9,-999,-9,-9,-9,2021,1,48,-9,1,1,969,6.9499998,-9,1.5700001,0,1005.16,-9,4,1,0,5
3130,313001,313001,-9,-9,-9,2021,1,56,0,0,0,1,1,-9,0,3,5,8.2299995,8.2299995,0,-9,-9,-999,0,-9,-9,2021,1,44,-9,1,0,452,10.5,11.1,0,0,1577.7,1,39,3,0,5
9010,901003,901004,-9,901002,901001,2021,1,27,0,0,1,2,0,0,0,4,3,0,7.48,7.48,-9,-9,-999,-9,-9,-9,2021,1,0,-9,2,0,1172,0,0,7.48,0,1387.0699,2,-9,1,0,6
8335,833501,833501,-9,-9,-9,2021,0,57,0,0,0,2,2,-9,0,4,5,7.4099998,7.4099998,.64999998,-9,-9,-999,0,-9,-9,2021,1,35,-9,1,0,886,21.48,18.51,.64999998,0,1842.9,1,35,1,0,2
15177,1517701,1517701,-9,-9,1517702,2021,1,35,0,0,0,1,1,-9,0,3,5,8.04,8.0900002,5.27,-9,-9,-999,-9,-9,-9,2021,1,40,-9,1,0,681,12.54,-9,5.27,0,2298.1101,-9,10,1,0,5
1000,100001,100001,-9,-9,-9,2021,0,74,0,0,0,1,1,-9,0,4,2,0,0,0,-9,-9,-999,-9,-9,-9,2021,1,0,-9,4,0,204,0,-9,0,0,2200.1499,-9,40,1,0,5
10196,1019601,1019603,-9,1019602,1019601,2021,1,16,0,1,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2021,1,0,-9,2,0,603,0,-9,0,0,0,-9,-9,1,0,5
6893,689301,689303,-9,689301,689302,2021,1,17,0,2,0,2,2,-9,0,5,4,0,0,0,-9,-9,-999,-9,-9,-9,2021,1,0,-9,2,0,241,0,-9,0,0,0,-9,-9,1,0,1
18894,1889403,1889404,-9,-9,-9,2021,1,47,0,0,0,3,3,-9,0,4,1,0,0,0,-9,-9,-999,-9,-9,-9,2021,1,0,-9,3,0,1306,0,-9,0,0,149.02,-9,-9,1,1,5
18060,1806001,1806003,-9,1806001,-9,2021,0,7,0,2,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2021,1,0,-9,2,0,373,0,-9,0,0,0,-9,-9,1,0,6
11136,1113601,1113603,-9,1113601,1113602,2021,1,17,0,1,0,3,3,-9,0,4,5,0,0,0,-9,-9,-999,-9,-9,-9,2021,1,0,-9,2,0,1309,0,-9,0,0,0,-9,-9,1,0,2
16670,1667002,1667002,-9,-9,-9,2021,0,44,0,2,0,1,1,-9,0,4,3,7.2199998,7.23,2.3,-9,-9,-999,0,-9,-9,2021,1,20,-9,1,0,599,7.77,6.3600001,2.3,0,925.47998,1,15,1,0,6
10261,1026102,1026103,-9,1026101,1026102,2021,0,35,0,1,0,3,3,-9,0,4,4,7.73,7.73,0,-9,-9,-999,-9,-9,-9,2021,1,40,-9,1,1,212,7.9400001,-9,0,0,992.88,-9,16,1,0,5
12455,1245501,1245501,-9,-9,-9,2021,1,47,0,0,0,3,3,-9,0,3,4,8.1400003,8.1400003,0,-9,-9,-999,0,-9,-9,2021,1,60,-9,1,0,931,5.9499998,6.8200002,0,0,877.52002,1,27,1,0,2
9344,934402,934403,-9,934401,934402,2021,0,30,0,0,0,3,3,-9,0,3,1,0,0,0,-9,-9,-999,0,-9,-9,2021,0,0,-9,3,1,261,0,0,0,0,683.53998,3,10,1,1,1
18738,1873801,1873801,-9,-9,-9,2021,1,61,0,0,0,1,1,-9,0,4,5,8.9099998,8.9099998,0,-9,-9,-999,-9,-9,-9,2021,1,30,-9,1,0,653,17.82,-9,0,0,1863.26,-9,37,1,0,6
3607,360701,360706,-9,360702,360701,2021,1,0,1,2,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2021,0,0,-9,2,0,419,0,-9,0,0,0,-9,-9,1,0,6
19175,1917501,1917503,-9,1917502,1917501,2021,0,5,0,2,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2021,0,0,-9,2,0,275,0,-9,0,0,0,-9,-9,1,0,5
7440,744001,744001,-9,-9,-9,2021,0,45,0,0,0,1,1,-9,0,3,1,0,0,0,-9,-9,-999,-9,-9,-9,2021,0,0,-9,3,0,331,0,-9,0,0,995.31,-9,18,2,1,3
2824,282401,282401,-9,-9,-9,2021,0,77,0,0,0,3,3,-9,0,3,2,0,1.61,1.61,-9,-9,-999,0,-9,-9,2021,1,0,-9,4,0,509,0,0,1.61,0,322.26999,3,6,1,0,5
8452,845201,845201,-9,-9,-9,2021,0,84,0,0,0,3,3,-9,0,2,2,0,1.04,1.04,-9,-9,-999,-9,-9,-9,2021,1,0,-9,4,0,538,0,-9,1.04,0,827.08002,-9,-9,1,0,3
18285,1828501,1828501,-9,-9,-9,2021,0,69,0,0,0,1,1,-9,0,5,5,8.8900003,8.8999996,4.0799999,-9,-9,-999,0,-9,-9,2021,1,30,-9,1,0,1261,45.27,28.370001,4.0799999,0,1634.63,1,45,1,0,5
681,68101,68104,-9,68102,68101,2021,1,9,0,2,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2021,1,0,-9,2,0,3040,0,0,0,0,0,2,-9,1,0,2
6404,640401,640401,-9,-9,-9,2021,0,68,0,0,0,2,2,-9,0,3,1,0,0,0,-9,-9,-999,-9,-9,-9,2021,1,0,-9,4,0,1081,0,-9,0,0,835.37,-9,40,1,0,4
8637,863702,863702,-9,-9,-9,2021,0,88,0,0,0,3,3,-9,0,3,2,0,.23999999,.23999999,-9,-9,-999,-9,-9,-9,2021,1,0,-9,4,0,511,0,0,.23999999,0,532.51001,4,-9,1,0,3
11131,1113101,1113101,-9,1113102,-9,2021,1,63,0,0,0,3,3,-9,0,4,1,0,0,0,-9,-9,-999,-9,-9,-9,2021,1,0,-9,3,0,360,0,-9,0,0,857.70001,-9,25,1,1,6
4977,497701,497701,-9,-9,-9,2021,0,89,0,0,0,3,3,-9,0,3,1,0,0,0,-9,-9,-999,-9,-9,-9,2021,1,0,-9,4,0,1759,0,0,0,0,1033.77,4,-9,1,0,4
2821,282102,282103,-9,282102,282101,2021,1,21,0,0,1,2,0,0,0,4,1,0,0,0,-9,-9,-999,-9,-9,-9,2021,1,0,-9,2,1,850,0,0,0,0,-278.19559,2,-9,1,0,1
9502,950201,950201,-9,-9,-9,2021,0,26,0,0,0,1,1,-9,0,4,5,8.2200003,8.2200003,0,-9,-9,-999,0,-9,-9,2021,0,40,-9,1,0,3588,15.51,11.01,0,0,1499.52,1,3,1,0,6
4393,439301,439301,-9,439302,439303,2021,1,18,0,0,0,3,3,-9,0,5,3,7.3200002,7.3200002,0,-9,-9,-999,-9,-9,-9,2021,1,40,-9,1,1,891,2.6099999,-9,0,0,663.84003,-9,4,1,0,4
15432,1543201,1543202,-9,1543201,-9,2021,1,3,0,3,1,3,0,-9,0,-9,2,0,0,0,-9,-9,-999,-9,-9,-9,2021,0,0,-9,2,0,586,0,0,0,0,0,2,-9,1,0,6
6244,624401,624401,-9,-9,-9,2021,0,87,0,0,0,3,3,-9,0,2,3,0,5.6900001,5.6900001,-9,-9,-999,-9,-9,-9,2021,1,0,-9,4,0,1787,0,0,5.6900001,0,516.96997,4,-9,1,0,4
1854,185402,185402,-9,-9,-9,2021,0,71,0,0,0,3,3,-9,0,3,1,0,0,0,-9,-9,-999,-9,-9,-9,2021,1,0,-9,3,0,344,0,-9,0,0,977.91998,-9,-9,1,0,2
11470,1147001,1147004,-9,1147002,1147001,2021,1,11,0,2,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2021,1,0,-9,2,0,319,0,0,0,0,0,2,-9,1,0,6
13500,1350001,1350001,-9,-9,-9,2021,1,59,0,0,0,3,3,-9,0,2,4,7.2399998,7.2399998,0,-9,-9,-999,0,-9,-9,2021,0,30,-9,1,0,801,7.4699998,6.6999998,0,0,1434.42,1,35,1,0,1
3709,370901,370901,-9,-9,-9,2021,1,29,0,0,0,1,1,-9,0,4,5,9.3000002,9.3100004,3.6800001,-9,-9,-999,0,-9,-9,2021,1,30,-9,1,0,27,22.07,21.85,3.6800001,0,2581.79,1,4,1,0,6
8248,824802,824802,-9,824804,824801,2021,0,25,0,0,0,1,1,-9,0,4,2,0,0,0,-9,-9,-999,-9,-9,-9,2021,1,0,-9,2,1,963,0,-9,0,0,927.57001,-9,-9,1,0,4
4132,413201,413203,-9,413202,413201,2021,0,8,0,2,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2021,1,0,-9,2,0,3870,0,0,0,0,0,2,-9,1,0,3
1722,172203,172203,-9,-9,-9,2021,1,29,0,0,0,3,3,-9,0,4,4,8.0500002,8.0500002,0,-9,-9,-999,0,-9,-9,2021,0,40,-9,1,0,4928,8.4300003,8.2299995,0,0,434.19,1,-9,3,0,5
4059,405903,405904,-9,405902,405901,2021,0,20,0,0,0,3,3,0,0,5,2,0,0,0,-9,-9,-999,-9,-9,-9,2021,1,0,-9,2,1,3194,0,0,0,0,883.12,2,-9,1,0,5
17030,1703001,1703001,-9,-9,-9,2021,0,73,0,0,0,3,3,-9,0,2,1,0,0,0,-9,-9,-999,-9,-9,-9,2021,1,0,-9,4,0,418,0,-9,0,0,0,-9,2,1,0,6
2817,281701,281705,-9,281701,281702,2021,0,12,0,3,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2021,1,0,-9,2,0,329,0,-9,0,0,0,-9,-9,1,0,2
3780,378001,378004,-9,378001,378002,2021,0,7,0,2,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2021,1,0,-9,2,0,300,0,-9,0,0,0,-9,-9,1,0,5
16783,1678301,1678303,-9,1678301,1678302,2021,1,4,0,1,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2021,1,0,-9,2,0,206,0,-9,0,0,0,-9,-9,1,0,4
7173,717301,717305,-9,717301,-9,2021,1,2,0,4,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2021,1,0,-9,2,0,156,0,-9,0,0,0,-9,-9,1,0,5
8395,839502,839503,-9,839502,839501,2021,1,40,0,0,0,3,3,-9,0,4,4,7.4299998,7.4400001,2.21,-9,-9,-999,0,-9,-9,2021,1,40,-9,1,0,1870,8.3599997,8.4099998,2.21,0,986.46002,1,24,1,0,4
18288,1828802,1828803,-9,-9,-9,2021,1,28,0,0,0,3,3,-9,0,5,1,0,0,0,-9,-9,-999,-9,-9,-9,2021,0,0,-9,3,0,1794,0,-9,0,0,47.419998,-9,-9,3,1,3
2531,253101,253102,-9,253101,-9,2021,0,12,0,2,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2021,0,0,-9,2,0,1506,0,0,0,0,0,2,-9,1,0,5
4211,421101,421104,-9,421102,421101,2021,0,11,0,2,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2021,1,0,-9,2,0,1328,0,0,0,0,0,2,-9,1,0,1
