idHh,idBu,idPers,idPartner,idMother,idFather,statCollectionWave,demMaleFlag,demAge,demNChild0to2,demNChild,eduSpellFlag,eduHighestC3,eduHighestC4,eduExitSampleFlag,healthDsblLongtermFlag,healthSelfRated,yHhQuintilesMonthC5,yEmpPersGrossMonth,yNonBenPersGrossMonth,yMiscPersGrossMonth,demPartnerNYear,demAgePartnerDiff,yPersAndPartnerGrossDiffMonth,eduReturnFlag,eduHighestMotherC4,eduHighestFatherC4,statInterviewYear,wealthPrptyFlag,labHrsWorkWeek,demCountry,labC4,demAdultChildFlag,wgtCrossMainSurvey,labWageHrly,labWageHrlyL1,yCapitalPersMonth,yPensPersGrossMonth,yPersDispMonth,labC4L1,labEmpNyear,demRgnBirthIntl,labUnempFlag,demRgn
2987,298702,298702,-9,-9,298701,2015,1,21,0,0,0,3,3,-9,0,5,1,0,0,0,-9,-9,-999,0,-9,-9,2015,1,0,-9,3,1,2785,0,0,0,0,0,3,-9,-9,1,5
9827,982701,982702,-9,982701,-9,2015,0,12,0,1,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2015,1,0,-9,2,0,653,0,0,0,0,0,2,-9,-9,0,6
3785,378501,378503,-9,378501,378502,2015,1,7,0,1,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2015,1,0,-9,2,0,2340,0,0,0,0,0,2,-9,-9,0,5
4507,450701,450703,-9,450701,450702,2015,1,14,0,3,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2015,1,0,-9,2,0,1850,0,0,0,0,0,2,-9,-9,0,4
3947,394702,394702,-9,-9,-9,2015,0,78,0,0,0,3,3,-9,0,2,1,0,0,0,-9,-9,-999,-9,-9,-9,2015,1,0,-9,4,0,1468,0,0,0,0,466.5,4,-9,-9,0,2
5200,520001,520003,-9,520001,520002,2015,0,2,1,2,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2015,1,0,-9,2,0,1045,0,-9,0,0,0,-9,-9,-9,0,5
988,98803,98804,-9,98802,98801,2015,1,21,0,0,1,2,0,0,0,4,1,0,0,0,-9,-9,-999,-9,-9,-9,2015,1,0,-9,2,1,1751,0,0,0,0,208.67999,2,-9,-9,0,5
2983,298301,298304,-9,298303,298301,2015,0,12,0,2,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2015,1,0,-9,2,0,951,0,-9,0,0,0,-9,-9,-9,0,3
11175,1117504,1117504,-9,1117501,-9,2015,0,36,0,1,0,2,2,-9,0,5,1,0,0,0,-9,-9,-999,-9,-9,-9,2015,0,0,-9,3,1,488,0,-9,0,0,141.75,-9,16,-9,1,5
4663,466301,466302,-9,-9,-9,2015,0,32,0,0,0,1,1,-9,0,4,5,8.2399998,8.3000002,5.4499998,-9,-9,-999,0,-9,-9,2015,1,38,-9,1,0,958,10.77,10.52,5.4499998,0,1672.6899,1,6,-9,0,4
2982,298201,298203,-9,-9,298201,2015,1,16,0,1,0,3,3,-9,0,5,4,0,0,0,-9,-9,-999,1,-9,-9,2015,1,0,-9,2,0,1920,0,0,0,0,0,3,-9,-9,0,1
7724,772401,772401,-9,-9,-9,2015,0,69,0,0,0,1,1,-9,0,4,3,0,6.4099998,6.4099998,-9,-9,-999,-9,-9,-9,2015,1,0,-9,4,0,1271,0,-9,6.4099998,0,2734.8401,-9,45,-9,0,6
256,25601,25601,-9,-9,-9,2015,0,87,0,0,0,3,3,-9,0,4,2,0,3.29,3.29,-9,-9,-999,-9,-9,-9,2015,1,0,-9,4,0,2270,0,-9,3.29,0,294.28,-9,55,-9,0,2
7332,733203,733204,-9,733202,733201,2015,1,25,0,0,1,1,0,0,0,5,2,0,3.96,3.96,-9,-9,-999,-9,-9,-9,2015,1,0,-9,2,1,2277,0,0,3.96,0,571.02002,2,-9,-9,0,4
2978,297802,297803,-9,297801,-9,2015,0,21,0,0,1,2,0,-9,0,4,1,0,0,0,-9,-9,-999,-9,-9,-9,2015,0,0,-9,2,1,3035,0,-9,0,0,326.85999,-9,0,-9,0,2
4349,434902,434902,-9,434901,-9,2015,1,19,0,0,1,2,0,-9,0,5,3,0,5.04,5.04,-9,-9,-999,-9,-9,-9,2015,1,0,-9,2,1,384,0,-9,5.04,0,2149.8799,-9,-9,-9,0,6
5217,521702,521702,-9,-9,-9,2015,0,23,0,0,0,3,3,-9,0,5,3,7.7199998,7.7199998,0,-9,-9,-999,0,-9,-9,2015,0,40,-9,1,0,638,4.0799999,0,0,0,156.91,3,7,-9,0,6
1191,119102,119103,-9,119101,119102,2015,0,30,0,0,0,1,1,-9,0,3,1,0,0,0,-9,-9,-999,0,-9,-9,2015,1,0,-9,3,1,577,0,0,0,0,702.19,3,0,-9,1,7
8626,862601,862601,-9,-9,-9,2015,0,53,0,0,0,1,1,-9,0,4,5,8.8400002,8.8699999,5.3899999,-9,-9,-999,-9,-9,-9,2015,1,30,-9,1,0,2140,24.440001,-9,5.3899999,0,1513.04,-9,20,-9,0,5
5940,594002,594004,-9,594002,594001,2015,1,26,0,0,0,3,3,-9,0,4,3,7.4699998,7.4699998,0,-9,-9,-999,0,-9,-9,2015,0,12,-9,1,1,2725,13.32,0,0,0,469.57999,3,11,-9,0,1
1604,160401,160403,-9,160402,160401,2015,0,13,0,1,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2015,1,0,-9,2,0,1943,0,0,0,0,0,2,-9,-9,0,4
2974,297402,297403,-9,297402,297401,2015,1,40,0,0,0,1,1,-9,0,3,4,7.3499999,7.4499998,5.2399998,-9,-9,-999,0,-9,-9,2015,1,24,-9,1,0,3348,11.42,11.69,5.2399998,0,443.01999,1,17,-9,0,6
4858,485802,485802,-9,485801,-9,2015,0,29,0,0,0,1,1,-9,0,4,2,0,3.9300001,3.9300001,-9,-9,-999,0,-9,-9,2015,1,0,-9,3,0,2500,0,0,3.9300001,0,528.58002,3,-9,-9,1,2
6280,628001,628003,-9,628002,628001,2015,1,1,1,2,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2015,1,0,-9,2,0,185,0,0,0,0,0,2,-9,-9,0,5
3941,394104,394105,-9,394104,-9,2015,1,21,0,0,0,3,3,-9,0,4,1,0,0,0,-9,-9,-999,1,-9,-9,2015,1,0,-9,2,1,109,0,0,0,0,431.32999,3,-9,-9,0,5
2971,297101,297101,-9,-9,-9,2015,0,72,0,0,0,3,3,-9,0,3,2,0,2.45,2.45,-9,-9,-999,-9,-9,-9,2015,1,0,-9,3,0,1832,0,-9,2.45,0,493.17001,-9,-9,-9,0,5
1816,181602,181602,-9,-9,-9,2015,0,84,0,0,0,3,3,-9,0,2,3,0,5.6700001,5.6700001,-9,-9,-999,-9,-9,-9,2015,1,0,-9,4,0,653,0,0,5.6700001,0,951.78998,4,47,-9,0,1
2311,231102,231102,-9,231101,-9,2015,1,18,0,0,1,3,0,0,0,5,3,0,7.1999998,7.1999998,-9,-9,-999,-9,-9,-9,2015,1,0,-9,2,1,1619,0,0,7.1999998,0,1893.08,2,-9,-9,0,2
862,86201,86203,-9,86202,86201,2015,0,15,0,2,1,3,0,0,0,5,4,0,0,0,-9,-9,-999,-9,-9,-9,2015,1,0,-9,2,0,1094,0,0,0,0,0,2,-9,-9,0,6
7504,750402,750403,-9,750402,750401,2015,1,51,0,0,0,3,3,-9,1,3,1,0,0,0,-9,-9,-999,-9,-9,-9,2015,1,0,-9,3,0,584,0,-9,0,0,633.08002,-9,4,-9,0,1
5938,593802,593803,-9,593802,593801,2015,1,18,0,0,0,3,3,-9,0,4,1,0,0,0,-9,-9,-999,0,-9,-9,2015,1,0,-9,3,1,1549,0,0,0,0,355.81,3,-9,-9,1,2
2967,296701,296703,-9,296701,296702,2015,1,17,0,3,0,3,3,1,0,4,3,0,0,0,-9,-9,-999,-9,-9,-9,2015,1,0,-9,3,0,3234,0,0,0,0,0,2,-9,-9,0,2
2967,296701,296704,-9,296701,296702,2015,1,11,0,3,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2015,1,0,-9,2,0,3234,0,0,0,0,0,2,-9,-9,0,2
7153,715303,715304,-9,715303,715301,2015,0,25,0,0,0,1,1,1,0,5,2,0,.89999998,.89999998,-9,-9,-999,-9,-9,-9,2015,1,0,-9,3,1,1467,0,0,.89999998,0,398.89001,2,-9,-9,0,4
2966,296602,296603,-9,296602,296601,2015,1,24,0,0,0,1,1,1,0,4,3,6.9000001,7.04,4.8499999,-9,-9,-999,-9,-9,-9,2015,1,30,-9,1,1,941,2.7,0,4.8499999,0,561.21002,2,1,-9,0,1
10519,1051901,1051901,-9,-9,-9,2015,1,79,0,0,0,3,3,-9,0,4,2,0,3.74,3.74,-9,-9,-999,-9,-9,-9,2015,1,0,-9,4,0,605,0,0,3.74,0,743.39001,4,53,-9,0,6
1985,198501,198503,-9,198502,198501,2015,0,17,0,2,0,3,3,1,0,4,4,0,0,0,-9,-9,-999,-9,-9,-9,2015,1,0,-9,3,0,703,0,0,0,0,0,2,-9,-9,0,6
9430,943001,943003,-9,943002,943001,2015,1,4,2,3,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2015,1,0,-9,2,0,490,0,-9,0,0,0,-9,-9,-9,0,1
2963,296301,296301,-9,-9,-9,2015,0,51,0,0,0,2,2,-9,0,3,5,8.8199997,8.8199997,.31999999,-9,-9,-999,0,-9,-9,2015,1,40,-9,1,0,1514,13.32,13.01,.31999999,0,775.03998,1,37,-9,0,4
2662,266202,266202,-9,266201,-9,2015,0,61,0,0,0,3,3,-9,0,3,1,0,0,0,-9,-9,-999,-9,-9,-9,2015,1,0,-9,4,0,511,0,0,0,0,640.40997,4,41,-9,0,6
2961,296101,296101,-9,-9,-9,2015,0,81,0,0,0,3,3,-9,0,4,2,0,3.8900001,3.8900001,-9,-9,-999,-9,-9,-9,2015,1,0,-9,4,0,1990,0,0,3.8900001,0,892.28003,4,-9,-9,0,2
6023,602302,602303,-9,602302,602301,2015,1,27,0,0,0,1,1,1,0,5,4,6.8000002,6.8000002,0,-9,-9,-999,-9,-9,-9,2015,1,34,-9,1,1,2839,5.5999999,0,0,0,1981.66,2,3,-9,0,7
6756,675601,675604,-9,675602,675601,2015,1,5,0,2,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2015,1,0,-9,2,0,556,0,0,0,0,0,2,-9,-9,0,2
8356,835601,835601,-9,-9,-9,2015,1,78,0,0,0,3,3,-9,0,3,1,0,0,0,-9,-9,-999,-9,-9,-9,2015,0,0,-9,4,0,3458,0,0,0,0,1103.4301,4,40,-9,0,5
2959,295902,295903,-9,295902,-9,2015,0,18,0,0,1,3,0,0,0,4,1,0,0,0,-9,-9,-999,-9,-9,-9,2015,0,0,-9,2,1,1013,0,0,0,0,227.39,2,-9,-9,0,4
2618,261801,261801,-9,-9,-9,2015,0,28,1,1,0,1,1,-9,0,4,4,8.1099997,8.1099997,1.53,-9,-9,-999,0,-9,-9,2015,0,38,-9,1,0,2143,11.3,9.29,1.53,0,1476.14,1,10,-9,0,4
6177,617702,617703,-9,617702,617701,2015,1,38,0,0,0,1,1,-9,0,5,5,8.6899996,8.8900003,7.0999999,-9,-9,-999,0,-9,-9,2015,1,45,-9,1,0,1450,10.39,11.31,7.0999999,0,1852.97,1,11,-9,0,6
11297,1129701,1129703,-9,1129702,1129701,2015,0,10,0,1,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2015,1,0,-9,2,0,1220,0,-9,0,0,0,-9,-9,-9,0,2
4756,475602,475602,-9,-9,-9,2015,0,28,0,0,0,3,3,-9,0,4,4,6.7199998,6.7600002,3.97,-9,-9,-999,0,-9,-9,2015,1,48,-9,1,0,841,5.6199999,8.8299999,3.97,0,1778.11,1,4,-9,0,1
2954,295403,295404,-9,295402,295401,2015,0,39,0,0,0,3,3,-9,0,4,3,6.3800001,6.5100002,4.77,-9,-9,-999,-9,-9,-9,2015,1,20,-9,1,0,637,8.0799999,-9,4.77,0,753.76001,-9,-9,-9,0,5
3447,344703,344704,-9,344702,-9,2015,0,25,0,0,0,1,1,-9,0,4,3,6.2399998,6.2399998,0,-9,-9,-999,0,-9,-9,2015,0,20,-9,1,1,2803,3.9000001,0,0,0,285.66,3,6,-9,0,2
10587,1058702,1058703,-9,1058701,1058702,2015,1,18,0,0,1,3,0,0,0,5,1,0,0,0,-9,-9,-999,-9,-9,-9,2015,1,0,-9,2,1,171,0,0,0,0,403.26999,2,-9,-9,0,6
2952,295201,295203,-9,295202,295201,2015,1,7,0,2,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2015,1,0,-9,2,0,2397,0,0,0,0,0,2,-9,-9,0,1
2820,282001,282005,-9,282002,282001,2015,1,1,2,3,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2015,1,0,-9,2,0,701,0,-9,0,0,0,-9,-9,-9,0,1
3044,304401,304402,-9,304401,-9,2015,0,12,0,2,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2015,1,0,-9,2,0,1409,0,0,0,0,0,2,-9,-9,0,2
854,85401,85401,-9,-9,-9,2015,0,34,0,0,0,2,2,-9,0,3,1,0,0,0,-9,-9,-999,-9,-9,-9,2015,0,0,-9,3,0,2917,0,-9,0,0,718.28998,-9,11,-9,0,6
4166,416601,416605,-9,416602,416601,2015,1,3,1,3,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2015,0,0,-9,2,0,3730,0,0,0,0,0,2,-9,-9,0,5
756,75602,75602,-9,75601,-9,2015,1,38,0,0,0,3,3,-9,1,2,2,0,.57999998,.57999998,-9,-9,-999,0,-9,-9,2015,1,0,-9,3,0,2412,0,0,.57999998,0,1009.61,1,24,-9,0,2
2949,294901,294901,-9,294902,-9,2015,1,53,0,0,0,3,3,-9,0,5,1,0,0,0,-9,-9,-999,-9,-9,-9,2015,1,0,-9,3,0,149,0,-9,0,0,1490.85,-9,19,-9,1,4
10149,1014901,1014901,-9,-9,-9,2015,0,71,0,0,0,3,3,-9,0,4,1,0,0,0,-9,-9,-999,-9,-9,-9,2015,0,0,-9,4,0,917,0,-9,0,0,440.60001,-9,9,-9,0,2
5691,569101,569103,-9,569102,569101,2015,1,10,0,1,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2015,1,0,-9,2,0,1624,0,0,0,0,0,2,-9,-9,0,6
8396,839601,839601,-9,-9,-9,2015,0,35,0,0,0,1,1,-9,0,4,1,0,0,0,-9,-9,-999,-9,-9,-9,2015,1,0,-9,3,0,199,0,-9,0,0,1916.79,-9,7,-9,1,6
6876,687602,687603,-9,687602,687601,2015,0,24,0,0,1,2,0,-9,0,5,1,0,0,0,-9,-9,-999,-9,-9,-9,2015,1,0,-9,2,1,512,0,-9,0,0,421.25,-9,-9,-9,0,1
10271,1027101,1027101,-9,-9,-9,2015,0,83,0,0,0,3,3,-9,0,3,2,0,5.1399999,5.1399999,-9,-9,-999,-9,-9,-9,2015,1,0,-9,4,0,1912,0,0,5.1399999,0,889.53003,4,-9,-9,0,7
1241,124102,124103,-9,124102,124101,2015,0,18,0,0,1,2,0,0,0,5,3,0,6.6300001,6.6300001,-9,-9,-999,-9,-9,-9,2015,1,0,-9,2,1,1504,0,0,6.6300001,0,788.40997,2,-9,-9,0,2
2942,294201,294201,-9,-9,-9,2015,1,82,0,0,0,3,3,-9,0,4,3,0,6.21,6.21,-9,-9,-999,-9,-9,-9,2015,1,0,-9,4,0,558,0,-9,6.21,0,945.91998,-9,53,-9,0,2
6827,682701,682701,-9,682703,-9,2015,0,32,0,0,0,2,2,-9,0,5,2,0,3.72,3.72,-9,-9,-999,-9,-9,-9,2015,1,0,-9,2,1,910,0,0,3.72,0,933.34003,2,-9,-9,0,1
3473,347302,347303,-9,347302,347301,2015,0,18,0,0,0,3,3,0,0,4,1,0,0,0,-9,-9,-999,-9,-9,-9,2015,1,0,-9,2,1,241,0,0,0,0,340.95999,2,-9,-9,0,5
2939,293903,293904,-9,293902,293901,2015,0,20,0,0,0,3,3,0,0,5,2,0,1.85,1.85,-9,-9,-999,-9,-9,-9,2015,1,0,-9,2,1,1872,0,0,1.85,0,1025.88,2,-9,-9,0,7
9083,908301,908301,-9,-9,-9,2015,0,82,0,0,0,3,3,-9,0,3,2,0,.94,.94,-9,-9,-999,-9,-9,-9,2015,1,0,-9,4,0,321,0,0,.94,0,890.64001,4,52,-9,0,1
3748,374801,374801,-9,-9,-9,2015,0,88,0,0,0,3,3,-9,0,4,2,0,2.46,2.46,-9,-9,-999,-9,-9,-9,2015,1,0,-9,4,0,2333,0,0,2.46,0,743.38,4,-9,-9,0,5
1626,162602,162602,-9,-9,-9,2015,0,54,0,0,0,1,1,-9,0,4,3,0,6.6999998,6.6999998,-9,-9,-999,0,-9,-9,2015,1,0,-9,3,0,118,0,0,6.6999998,0,313.48001,3,13,-9,0,4
11585,1158503,1158504,-9,1158502,1158501,2015,0,20,0,0,1,2,0,0,0,4,1,0,0,0,-9,-9,-999,-9,-9,-9,2015,0,0,-9,2,1,3328,0,0,0,0,346.17999,2,-9,-9,0,6
2936,293602,293603,-9,293602,-9,2015,0,13,0,1,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2015,1,0,-9,2,0,603,0,-9,0,0,0,-9,-9,-9,0,3
11633,1163302,1163302,-9,-9,-9,2015,0,63,0,0,0,3,3,-9,0,3,2,0,.73000002,.73000002,-9,-9,-999,-9,-9,-9,2015,1,0,-9,3,0,339,0,-9,.73000002,0,433.75,-9,25,-9,1,6
2935,293501,293501,-9,-9,-9,2015,1,31,0,0,0,3,3,-9,0,4,4,7.46,7.46,0,-9,-9,-999,-9,-9,-9,2015,1,40,-9,1,0,2032,5.3099999,-9,0,0,1140.86,-9,11,-9,0,5
2934,293401,293401,-9,-9,-9,2015,0,53,0,0,0,3,3,-9,1,3,2,0,.80000001,.80000001,-9,-9,-999,0,-9,-9,2015,1,0,-9,3,0,2053,0,0,.80000001,0,1041.03,3,25,-9,0,2
4324,432401,432405,-9,432401,432402,2015,0,14,0,2,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2015,1,0,-9,2,0,2017,0,0,0,0,0,2,-9,-9,0,5
6118,611801,611801,-9,-9,-9,2015,0,46,0,1,0,3,3,-9,0,2,3,6.3699999,6.3699999,0,-9,-9,-999,0,-9,-9,2015,0,20,-9,1,0,2086,3.75,6.21,0,0,380.94,1,30,-9,0,2
2939,293902,293903,-9,293902,293901,2015,1,22,0,0,1,2,0,0,0,5,2,0,1.83,1.83,-9,-9,-999,-9,-9,-9,2015,1,0,-9,2,1,1872,0,0,1.83,0,1017.21,2,-9,-9,0,7
11066,1106602,1106603,-9,1106602,1106601,2015,0,26,0,0,0,1,1,-9,0,4,3,5.73,5.8200002,3.8699999,-9,-9,-999,0,-9,-9,2015,0,20,-9,1,1,672,5.1399999,0,3.8699999,0,512.25,3,0,-9,0,5
8170,817002,817008,-9,817006,817003,2015,0,4,1,2,1,3,0,-9,0,-9,2,0,0,0,-9,-9,-999,-9,-9,-9,2015,1,0,-9,2,0,355,0,0,0,0,0,2,-9,-9,0,4
2535,253502,253502,-9,253501,-9,2015,1,26,0,0,0,2,2,-9,0,4,3,5.8600001,5.8600001,0,-9,-9,-999,-9,-9,-9,2015,1,20,-9,1,1,3901,3.75,-9,0,0,1037.42,-9,4,-9,0,5
1708,170802,170802,-9,-9,-9,2015,0,85,0,0,0,3,3,-9,0,3,1,0,0,0,-9,-9,-999,-9,-9,-9,2015,1,0,-9,4,0,6924,0,0,0,0,733.02002,4,10,-9,0,3
