idHh,idBu,idPers,idPartner,idMother,idFather,statCollectionWave,demMaleFlag,demAge,demNChild0to2,demNChild,eduSpellFlag,eduHighestC3,eduHighestC4,eduExitSampleFlag,healthDsblLongtermFlag,healthSelfRated,yHhQuintilesMonthC5,yEmpPersGrossMonth,yNonBenPersGrossMonth,yMiscPersGrossMonth,demPartnerNYear,demAgePartnerDiff,yPersAndPartnerGrossDiffMonth,eduReturnFlag,eduHighestMotherC4,eduHighestFatherC4,statInterviewYear,wealthPrptyFlag,labHrsWorkWeek,demCountry,labC4,demAdultChildFlag,wgtCrossMainSurvey,labWageHrly,labWageHrlyL1,yCapitalPersMonth,yPensPersGrossMonth,yPersDispMonth,labC4L1,labEmpNyear,demRgnBirthIntl,labUnempFlag,demRgn
2167,216701,216705,-9,216702,216701,2014,1,2,0,4,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2014,1,0,-9,2,0,5093,0,0,0,0,0,2,-9,-9,0,6
578,57801,57803,-9,57802,57801,2014,1,4,1,2,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2014,1,0,-9,2,0,1136,0,0,0,0,0,2,-9,-9,0,4
9693,969301,969303,-9,969301,969302,2014,1,2,1,1,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2014,1,0,-9,2,0,4239,0,0,0,0,0,2,-9,-9,0,6
2894,289401,289403,-9,289402,289401,2014,1,15,0,1,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2014,1,0,-9,2,0,1843,0,-9,0,0,0,-9,-9,-9,0,5
6417,641701,641703,-9,641702,641701,2014,0,8,0,1,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2014,1,0,-9,2,0,1418,0,-9,0,0,0,-9,-9,-9,0,6
7539,753901,753901,-9,-9,-9,2014,0,54,0,0,0,3,3,-9,0,4,2,0,2.0599999,2.0599999,-9,-9,-999,0,-9,-9,2014,0,0,-9,3,0,320,0,0,2.0599999,0,269.17001,3,18,-9,1,4
4306,430603,430603,-9,430601,-9,2014,1,39,0,0,0,3,3,-9,0,3,1,0,0,0,-9,-9,-999,0,-9,-9,2014,1,0,-9,3,0,1264,0,0,0,0,475.32001,3,15,-9,1,3
1478,147802,147803,-9,147802,147801,2014,0,30,0,0,0,3,3,-9,0,4,1,0,0,0,-9,-9,-999,-9,-9,-9,2014,0,0,-9,3,1,1446,0,-9,0,0,352.95001,-9,7,-9,1,5
2853,285302,285302,-9,-9,-9,2014,1,50,0,0,0,1,1,-9,0,4,5,9.7399998,9.75,5.29,-9,-9,-999,0,-9,-9,2014,1,60,-9,1,0,1503,21.42,20.450001,5.29,0,2579.55,1,30,-9,0,3
2852,285202,285202,-9,-9,-9,2014,0,29,0,0,0,1,1,-9,0,4,1,0,0,0,-9,-9,-999,0,-9,-9,2014,0,0,-9,3,0,783,0,0,0,0,837.84998,1,-9,-9,1,2
109,10902,10903,-9,10902,10901,2014,1,48,0,0,0,3,3,-9,0,4,4,7.5500002,7.75,6.0100002,-9,-9,-999,-9,-9,-9,2014,1,50,-9,1,0,2478,3.77,-9,6.0100002,0,1046.42,-9,30,-9,0,2
2851,285102,285102,-9,-9,285101,2014,0,20,0,0,1,2,0,-9,0,4,2,0,2.4400001,2.4400001,-9,-9,-999,-9,-9,-9,2014,0,0,-9,2,1,810,0,-9,2.4400001,0,1200.1899,-9,-9,-9,0,2
2849,284901,284901,-9,-9,-9,2014,0,87,0,0,0,3,3,-9,0,2,2,0,2.9300001,2.9300001,-9,-9,-999,-9,-9,-9,2014,1,0,-9,4,0,3785,0,0,2.9300001,0,800.94,4,12,-9,0,5
2847,284701,284704,-9,284701,284702,2014,1,14,0,1,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2014,1,0,-9,2,0,2480,0,0,0,0,0,2,-9,-9,0,6
5437,543704,543711,-9,543704,543707,2014,0,1,2,3,1,3,0,-9,0,-9,2,0,0,0,-9,-9,-999,-9,-9,-9,2014,1,0,-9,2,0,282,0,-9,0,0,0,-9,-9,-9,0,6
2845,284501,284501,-9,-9,-9,2014,0,76,0,0,0,3,3,-9,0,2,3,0,4.6700001,4.6700001,-9,-9,-999,0,-9,-9,2014,0,0,-9,3,0,851,0,0,4.6700001,0,1125.34,3,-9,-9,0,1
4426,442601,442604,-9,442602,442601,2014,1,11,0,3,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2014,1,0,-9,2,0,3823,0,0,0,0,0,2,-9,-9,0,4
9806,980601,980603,-9,980601,980602,2014,1,15,1,3,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2014,1,0,-9,2,0,1200,0,-9,0,0,0,-9,-9,-9,0,2
8201,820101,820103,-9,820102,820101,2014,0,5,1,2,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2014,1,0,-9,2,0,1086,0,-9,0,0,0,-9,-9,-9,0,4
2842,284201,284201,-9,-9,-9,2014,0,53,0,0,0,1,1,-9,0,4,5,9.3199997,9.3299999,4.0700002,-9,-9,-999,0,-9,-9,2014,1,38,-9,1,0,36,23.59,23.379999,4.0700002,0,3746.0601,1,28,-9,0,2
10661,1066101,1066103,-9,1066101,1066102,2014,1,5,0,1,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2014,1,0,-9,2,0,742,0,-9,0,0,0,-9,-9,-9,0,6
4780,478001,478002,-9,478001,-9,2014,0,7,0,1,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2014,0,0,-9,2,0,572,0,0,0,0,0,2,-9,-9,0,5
4186,418603,418603,-9,418604,418601,2014,1,26,0,0,1,1,0,0,0,4,1,0,0,0,-9,-9,-999,-9,-9,-9,2014,1,0,-9,2,1,611,0,0,0,0,806.46002,2,-9,-9,0,4
9976,997602,997603,-9,997602,997601,2014,0,24,0,0,1,2,0,-9,0,4,1,0,0,0,-9,-9,-999,-9,-9,-9,2014,1,0,-9,2,1,1206,0,-9,0,0,703.64001,-9,-9,-9,0,6
10157,1015702,1015708,-9,1015704,1015703,2014,0,8,0,1,1,3,0,-9,0,-9,1,0,0,0,-9,-9,-999,-9,-9,-9,2014,1,0,-9,2,0,443,0,0,0,0,0,2,-9,-9,0,6
665,66501,66501,-9,-9,-9,2014,1,65,0,0,0,3,3,-9,0,2,1,0,0,0,-9,-9,-999,-9,-9,-9,2014,1,0,-9,4,0,222,0,0,0,0,801.22998,4,25,-9,0,6
3308,330801,330801,-9,-9,-9,2014,1,72,0,0,0,3,3,-9,0,4,1,0,0,0,-9,-9,-999,-9,-9,-9,2014,1,0,-9,4,0,673,0,0,0,0,180.16,4,-9,-9,0,3
10008,1000802,1000802,-9,1000801,-9,2014,1,20,0,0,1,3,0,0,0,5,3,0,6.9099998,6.9099998,-9,-9,-999,-9,-9,-9,2014,1,0,-9,2,1,1614,0,0,6.9099998,0,518.17999,2,-9,-9,0,5
6959,695901,695901,-9,695904,695903,2014,0,25,0,0,0,2,2,-9,0,4,2,0,4.0999999,4.0999999,-9,-9,-999,1,-9,-9,2014,1,0,-9,2,1,1171,0,0,4.0999999,0,1153.02,1,-9,-9,0,5
5610,561001,561003,-9,561002,561001,2014,0,9,0,1,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2014,1,0,-9,2,0,1935,0,0,0,0,0,2,-9,-9,0,1
6439,643902,643903,-9,643902,643901,2014,0,29,0,0,0,1,1,-9,0,5,4,7.9499998,7.96,1.0700001,-9,-9,-999,0,-9,-9,2014,0,40,-9,1,1,1934,5.4299998,5.2399998,1.0700001,0,798.46002,1,6,-9,0,5
4094,409402,409403,-9,409402,409401,2014,1,20,0,0,1,2,0,0,0,5,1,0,0,0,-9,-9,-999,-9,-9,-9,2014,1,0,-9,2,1,2229,0,0,0,0,977.25,2,-9,-9,0,3
2321,232101,232101,-9,-9,-9,2014,0,64,0,0,0,3,3,-9,0,3,1,0,0,0,-9,-9,-999,-9,-9,-9,2014,1,0,-9,3,0,1650,0,-9,0,0,1618.91,-9,-9,-9,0,1
3909,390902,390903,-9,390902,390901,2014,1,25,0,0,0,3,3,-9,0,4,5,7.8600001,7.8600001,2.8900001,-9,-9,-999,0,-9,-9,2014,1,40,-9,1,1,2046,14.42,14.39,2.8900001,0,705.09003,1,9,-9,0,6
7995,799504,799505,-9,-9,799502,2014,1,19,0,0,0,3,3,0,0,5,3,0,5.4200001,5.4200001,-9,-9,-999,-9,-9,-9,2014,0,0,-9,2,1,2773,0,0,5.4200001,0,994.78003,2,-9,-9,0,2
8478,847802,847803,-9,847802,847801,2014,1,20,0,0,1,2,0,0,0,5,2,0,4.8200002,4.8200002,-9,-9,-999,-9,-9,-9,2014,1,0,-9,2,1,435,0,0,4.8200002,0,1389.59,2,-9,-9,0,2
4352,435201,435204,-9,435201,-9,2014,1,6,0,0,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2014,0,0,-9,2,0,1936,0,-9,0,0,0,-9,-9,-9,0,6
8065,806501,806504,-9,806502,806501,2014,0,2,0,2,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2014,1,0,-9,2,0,3245,0,0,0,0,0,2,-9,-9,0,2
11133,1113302,1113303,-9,1113302,1113301,2014,0,19,0,0,0,2,2,1,0,5,1,0,0,0,-9,-9,-999,-9,-9,-9,2014,1,0,-9,3,1,415,0,0,0,0,506.79001,2,-9,-9,1,2
6480,648002,648002,-9,648001,-9,2014,1,41,0,0,0,3,3,-9,0,4,1,0,0,0,-9,-9,-999,-9,-9,-9,2014,0,0,-9,3,0,1256,0,-9,0,0,543.45001,-9,15,-9,1,6
10631,1063101,1063101,-9,-9,-9,2014,1,42,0,0,0,3,3,-9,0,4,4,7.9200001,7.9200001,0,-9,-9,-999,0,-9,-9,2014,1,50,-9,1,0,406,7.3699999,6.73,0,0,1031.55,1,23,-9,0,7
2826,282601,282604,-9,282601,282602,2014,1,6,0,3,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2014,0,0,-9,2,0,502,0,0,0,0,0,2,-9,-9,0,1
2826,282601,282605,-9,282601,282602,2014,0,6,0,3,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2014,0,0,-9,2,0,502,0,0,0,0,0,2,-9,-9,0,1
2825,282501,282503,-9,282502,282501,2014,0,12,0,2,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2014,1,0,-9,2,0,327,0,0,0,0,0,2,-9,-9,0,6
