idHh,idBu,idPers,idPartner,idMother,idFather,statCollectionWave,demMaleFlag,demAge,demNChild0to2,demNChild,eduSpellFlag,eduHighestC3,eduHighestC4,eduExitSampleFlag,healthDsblLongtermFlag,healthSelfRated,yHhQuintilesMonthC5,yEmpPersGrossMonth,yNonBenPersGrossMonth,yMiscPersGrossMonth,demPartnerNYear,demAgePartnerDiff,yPersAndPartnerGrossDiffMonth,eduReturnFlag,eduHighestMotherC4,eduHighestFatherC4,statInterviewYear,wealthPrptyFlag,labHrsWorkWeek,demCountry,labC4,demAdultChildFlag,wgtCrossMainSurvey,labWageHrly,labWageHrlyL1,yCapitalPersMonth,yPensPersGrossMonth,yPersDispMonth,labC4L1,labEmpNyear,demRgnBirthIntl,labUnempFlag,demRgn
4285,428501,428504,-9,428502,428501,2016,0,13,0,1,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,0,885,0,0,0,0,0,2,-9,-9,0,6
10857,1085701,1085703,-9,1085702,1085701,2016,0,7,0,3,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,0,1270,0,0,0,0,0,2,-9,-9,0,5
187,18702,18703,-9,18702,18701,2016,0,20,0,0,0,3,3,-9,0,4,2,0,.69999999,.69999999,-9,-9,-999,1,-9,-9,2016,1,0,-9,2,1,172,0,0,.69999999,0,643.32001,3,-9,-9,0,1
8029,802902,802902,-9,-9,-9,2016,1,60,0,0,0,1,1,-9,0,4,2,0,5.0100002,5.0100002,1,-9,-999,-9,-9,-9,2016,1,0,-9,4,0,3109,0,-9,5.0100002,0,1783.92,-9,35,-9,0,6
3031,303101,303104,-9,303102,303101,2016,0,6,0,2,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,0,1444,0,0,0,0,0,2,-9,-9,0,1
9289,928902,928903,-9,928902,928901,2016,0,21,0,0,1,3,0,0,0,4,1,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,1,788,0,0,0,0,496.25,2,-9,-9,0,7
7670,767002,767003,-9,-9,-9,2016,0,35,0,0,0,1,1,-9,0,4,5,8.4799995,8.4799995,3.0699999,-9,-9,-999,0,-9,-9,2016,1,39,-9,1,0,537,20.85,21.59,3.0699999,0,1852.84,1,12,-9,0,2
1230,123001,123001,-9,-9,-9,2016,0,65,0,0,0,3,3,-9,0,1,1,0,0,0,-9,-9,-999,0,-9,-9,2016,0,0,-9,3,0,6357,0,0,0,0,752.29999,3,50,-9,0,2
3838,383801,383801,-9,-9,-9,2016,1,71,0,0,0,3,3,-9,0,2,3,0,6.98,6.98,-9,-9,-999,-9,-9,-9,2016,1,0,-9,4,0,1870,0,0,6.98,0,1665.25,4,55,-9,0,5
1423,142302,142303,-9,142302,142301,2016,1,24,0,0,1,2,0,0,0,4,1,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,1,1848,0,0,0,0,412.60001,2,-9,-9,0,4
11820,1182002,1182002,-9,1182001,-9,2016,0,54,0,0,0,1,1,-9,0,2,5,7.4899998,7.5,1.9400001,-9,-9,-999,0,-9,-9,2016,1,35,-9,1,0,1263,18.469999,18.48,1.9400001,0,1463.11,1,28,-9,0,1
3027,302702,302703,-9,302702,302701,2016,0,25,0,0,1,3,0,-9,0,4,1,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,1,842,0,-9,0,0,307.07001,-9,0,-9,0,5
8039,803902,803902,-9,803904,803901,2016,1,22,0,0,1,2,0,-9,0,4,2,0,1.3,1.3,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,1,580,0,-9,1.3,0,723.34998,-9,2,-9,0,4
6228,622802,622803,-9,622802,622801,2016,0,24,0,0,1,2,0,0,0,5,2,0,1.41,1.41,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,1,624,0,0,1.41,0,621.96002,2,-9,-9,0,5
10587,1058701,1058701,-9,-9,-9,2016,0,81,0,0,0,3,3,-9,0,3,1,0,.31999999,.31999999,-9,-9,-999,-9,-9,-9,2016,0,0,-9,4,0,1887,0,0,.31999999,0,710.20001,4,15,-9,0,6
3864,386401,386404,-9,386402,386401,2016,0,14,0,2,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,0,2566,0,0,0,0,0,2,-9,-9,0,6
1862,186202,186202,-9,-9,-9,2016,0,57,0,0,0,1,1,-9,0,4,5,9.4300003,9.4700003,6.3200002,-9,-9,-999,-9,-9,-9,2016,1,45,-9,1,0,846,41.650002,-9,6.3200002,0,2933.0801,-9,3,-9,0,1
3022,302203,302204,-9,302203,302201,2016,0,20,0,0,0,1,1,-9,0,4,4,7.6199999,7.6199999,0,-9,-9,-999,0,-9,-9,2016,1,18,-9,1,1,1200,14.85,13.94,0,0,564.87,1,2,-9,0,6
3896,389603,389604,-9,389601,389602,2016,0,21,0,0,0,1,1,1,0,4,4,8.4099998,8.4099998,2.3199999,-9,-9,-999,-9,-9,-9,2016,1,40,-9,1,1,357,6.8099999,0,2.3199999,0,521.95001,2,0,-9,0,6
10848,1084801,1084801,-9,-9,-9,2016,0,60,0,0,0,1,1,-9,0,3,5,8.1300001,8.1300001,0,-9,-9,-999,0,-9,-9,2016,1,40,-9,1,0,2981,18.65,17.51,0,0,2041.09,1,34,-9,0,5
2149,214902,214903,-9,214901,214902,2016,1,18,0,0,0,3,3,-9,0,3,3,7.4099998,7.4099998,0,-9,-9,-999,0,-9,-9,2016,1,30,-9,1,1,1760,6.6300001,0,0,0,1919.84,3,1,-9,0,1
405,40501,40503,-9,40502,40501,2016,1,9,0,2,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,0,1776,0,0,0,0,0,2,-9,-9,0,5
3015,301502,301502,-9,-9,-9,2016,0,61,0,0,0,3,3,-9,0,4,3,0,6.1799998,6.1799998,-9,-9,-999,-9,-9,-9,2016,1,0,-9,3,0,1899,0,-9,6.1799998,0,840.35999,-9,-9,-9,0,1
161,16101,16101,-9,-9,-9,2016,0,57,0,0,0,1,1,-9,0,3,3,6.2800002,6.2800002,0,-9,-9,-999,0,-9,-9,2016,0,10,-9,1,0,607,11.47,11.48,0,0,369.37,1,33,-9,0,1
6052,605201,605201,-9,-9,-9,2016,0,73,0,0,0,3,3,-9,0,4,2,0,4.04,4.04,-9,-9,-999,-9,-9,-9,2016,1,0,-9,4,0,340,0,0,4.04,0,777.04999,4,40,-9,0,6
8819,881901,881904,-9,881902,881901,2016,1,17,0,1,0,3,3,1,0,5,5,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,3,0,1677,0,0,0,0,0,2,-9,-9,0,3
1270,127001,127001,-9,-9,-9,2016,1,85,0,0,0,3,3,-9,0,3,1,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,4,0,2503,0,0,0,0,487.95001,4,52,-9,0,3
3026,302602,302603,-9,302602,302601,2016,1,25,0,0,0,1,1,-9,0,4,1,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,3,1,847,0,-9,0,0,822.77002,-9,0,-9,1,3
10203,1020301,1020304,-9,1020303,1020301,2016,1,4,1,2,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,0,1404,0,0,0,0,0,2,-9,-9,0,1
7026,702603,702604,-9,702602,702601,2016,0,19,0,0,1,2,0,0,0,4,1,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,1,1453,0,0,0,0,234.33,2,-9,-9,0,1
6968,696801,696802,-9,696801,-9,2016,1,6,0,1,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2016,0,0,-9,2,0,2450,0,0,0,0,0,2,-9,-9,0,6
2759,275901,275905,-9,275902,275901,2016,1,10,0,1,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,0,2415,0,0,0,0,0,2,-9,-9,0,5
1884,188401,188402,-9,188401,188403,2016,1,25,0,0,0,1,1,-9,0,5,4,7.0999999,7.0999999,0,-9,-9,-999,0,-9,-9,2016,1,40,-9,1,1,127,7.8499999,6.3299999,0,0,319.20001,1,2,-9,0,6
3006,300602,300602,-9,-9,-9,2016,0,80,0,0,0,1,1,-9,0,2,3,0,6.1599998,6.1599998,-9,-9,-999,-9,-9,-9,2016,0,0,-9,4,0,920,0,-9,6.1599998,0,1364.86,-9,25,-9,0,3
3006,300601,300601,-9,300602,-9,2016,1,48,0,0,0,2,2,-9,0,4,3,0,5.7199998,5.7199998,-9,-9,-999,-9,-9,-9,2016,0,0,-9,3,0,920,0,-9,5.7199998,0,1266.6,-9,11,-9,1,3
3005,300501,300501,-9,-9,-9,2016,0,66,0,0,0,3,3,-9,0,2,1,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,4,0,1922,0,-9,0,0,668.89001,-9,40,-9,0,5
11051,1105101,1105102,-9,1105101,-9,2016,0,10,0,2,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,0,1562,0,0,0,0,0,2,-9,-9,0,3
9432,943201,943203,-9,943201,943202,2016,0,16,0,2,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,0,1495,0,-9,0,0,0,-9,-9,-9,0,7
6730,673001,673001,-9,-9,-9,2016,0,44,0,1,0,3,3,-9,0,4,1,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,3,0,4165,0,-9,0,0,245.39999,-9,5,-9,1,2
8551,855101,855101,-9,-9,-9,2016,0,44,0,1,0,3,3,-9,0,5,3,0,5.4499998,5.4499998,-9,-9,-999,-9,-9,-9,2016,1,0,-9,3,0,1213,0,-9,5.4499998,0,1393.24,-9,-9,-9,0,5
556,55602,55602,-9,55601,-9,2016,0,32,0,1,0,3,3,-9,0,4,1,0,0,0,-9,-9,-999,0,-9,-9,2016,0,0,-9,3,0,2076,0,0,0,0,165.3,1,10,-9,1,2
5010,501002,501003,-9,501001,501002,2016,1,25,0,0,0,3,3,-9,0,4,3,6.5599999,6.5599999,0,-9,-9,-999,-9,-9,-9,2016,0,30,-9,1,1,1509,2.73,-9,0,0,307.13,-9,5,-9,0,7
631,63101,63103,-9,63102,63101,2016,1,5,0,1,1,3,0,-9,0,-9,1,0,0,0,-9,-9,-999,-9,-9,-9,2016,0,0,-9,2,0,11962,0,-9,0,0,0,-9,-9,-9,0,2
8714,871401,871401,-9,-9,-9,2016,0,38,0,1,0,3,3,-9,0,3,3,6.25,6.7800002,5.8499999,-9,-9,-999,0,-9,-9,2016,0,18,-9,1,0,132,2.74,2.74,5.8499999,0,530.14001,1,25,-9,0,6
8341,834101,834101,-9,-9,-9,2016,1,29,0,0,0,2,2,-9,0,5,3,0,5.25,5.25,-9,-9,-999,0,-9,-9,2016,0,0,-9,3,0,1372,0,0,5.25,0,370,1,6,-9,1,6
11558,1155801,1155803,-9,1155802,1155801,2016,0,14,0,2,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,0,261,0,-9,0,0,0,-9,-9,-9,0,4
4676,467602,467603,-9,-9,-9,2016,0,84,0,0,0,3,3,-9,0,2,3,0,5.21,5.21,-9,-9,-999,-9,-9,-9,2016,0,0,-9,4,0,776,0,0,5.21,0,287.03,4,-9,-9,0,5
8483,848301,848301,-9,-9,-9,2016,0,44,0,2,0,1,1,-9,0,4,4,8.7700005,9.0500002,7.3600001,-9,-9,-999,0,-9,-9,2016,1,20,-9,1,0,2105,13.52,19.65,7.3600001,0,1737.1899,1,10,-9,0,3
10153,1015301,1015304,-9,1015302,1015301,2016,0,2,0,2,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,0,3378,0,-9,0,0,0,-9,-9,-9,0,6
898,89802,89803,-9,89802,89801,2016,1,37,0,0,0,2,2,-9,0,3,2,0,4.02,4.02,-9,-9,-999,0,-9,-9,2016,1,0,-9,3,0,425,0,0,4.02,0,621.48999,3,10,-9,1,5
3693,369301,369304,-9,369301,369302,2016,0,10,0,2,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,0,992,0,0,0,0,0,2,-9,-9,0,4
3658,365802,365803,-9,365802,365801,2016,0,22,0,0,1,1,0,0,0,4,2,0,3.8399999,3.8399999,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,1,4312,0,0,3.8399999,0,662.70001,2,-9,-9,0,1
4496,449601,449605,-9,449601,449602,2016,1,14,0,2,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,0,1037,0,0,0,0,0,2,-9,-9,0,1
6366,636602,636602,-9,636601,-9,2016,0,34,0,0,0,1,1,-9,0,4,1,0,0,0,-9,-9,-999,0,-9,-9,2016,1,0,-9,3,1,601,0,0,0,0,188.64,3,-9,-9,1,5
2990,299002,299003,-9,299002,299001,2016,1,27,0,0,0,3,3,-9,0,5,2,0,.52999997,.52999997,-9,-9,-999,0,-9,-9,2016,1,0,-9,3,1,1203,0,0,.52999997,0,686.67999,3,-9,-9,1,2
5634,563401,563401,-9,-9,-9,2016,0,81,0,0,0,3,3,-9,0,4,2,0,4.4699998,4.4699998,-9,-9,-999,-9,-9,-9,2016,1,0,-9,4,0,1549,0,-9,4.4699998,0,1133.38,-9,-9,-9,0,1
2987,298701,298704,-9,298702,298701,2016,0,10,0,3,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,0,715,0,0,0,0,0,2,-9,-9,0,1
2987,298701,298703,-9,298702,298701,2016,0,12,0,3,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,0,715,0,0,0,0,0,2,-9,-9,0,1
8888,888802,888803,-9,888801,888805,2016,1,23,0,0,0,3,3,-9,0,5,1,0,0,0,-9,-9,-999,0,-9,-9,2016,1,0,-9,3,1,142,0,0,0,0,365.64999,3,1,-9,1,1
1150,115002,115003,-9,115002,115001,2016,0,36,0,0,0,1,1,-9,0,3,5,9.6199999,9.6199999,3.0799999,-9,-9,-999,-9,-9,-9,2016,1,40,-9,1,0,1644,18.57,-9,3.0799999,0,1396.96,-9,16,-9,0,2
2986,298602,298603,-9,298601,298602,2016,0,19,0,0,1,3,0,0,0,4,2,0,3.77,3.77,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,1,668,0,0,3.77,0,249.71001,2,-9,-9,0,5
4938,493801,493801,-9,493802,-9,2016,0,49,0,0,0,1,1,-9,0,2,3,0,8.3800001,8.3800001,-9,-9,-999,-9,-9,-9,2016,1,0,-9,3,0,1015,0,-9,8.3800001,0,657.34003,-9,20,-9,1,3
1153,115302,115303,-9,115302,115301,2016,1,47,0,0,0,2,2,-9,0,4,1,0,0,0,-9,-9,-999,0,-9,-9,2016,1,0,-9,3,0,1676,0,0,0,0,346.42001,3,12,-9,1,4
10430,1043002,1043002,-9,-9,-9,2016,0,84,0,0,0,3,3,-9,0,3,1,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,4,0,829,0,0,0,0,684.65997,4,-9,-9,0,4
5267,526702,526703,-9,526702,526701,2016,0,20,0,0,1,2,0,0,0,4,1,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,1,733,0,0,0,0,272.16,2,-9,-9,0,1
9709,970901,970904,-9,970902,970901,2016,1,12,0,2,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,0,829,0,0,0,0,0,2,-9,-9,0,6
572,57202,57203,-9,57202,57201,2016,1,28,0,0,0,1,1,-9,0,5,2,0,1.41,1.41,-9,-9,-999,-9,-9,-9,2016,1,0,-9,3,1,424,0,-9,1.41,0,1791.21,-9,4,-9,0,1
6350,635002,635003,-9,635002,635001,2016,0,24,0,0,1,1,0,0,0,4,1,0,.27000001,.27000001,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,1,182,0,0,.27000001,0,865.13,2,-9,-9,0,2
2978,297801,297801,-9,-9,-9,2016,0,78,0,0,0,3,3,-9,0,4,4,0,7.5300002,7.5300002,-9,-9,-999,-9,-9,-9,2016,1,0,-9,4,0,1170,0,0,7.5300002,0,1968.74,4,4,-9,0,1
2977,297702,297703,-9,297701,297702,2016,0,19,0,0,0,2,2,0,0,5,2,0,2.99,2.99,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,1,2691,0,0,2.99,0,1963.14,2,-9,-9,0,5
5005,500501,500502,-9,500501,-9,2016,0,6,0,1,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,0,734,0,0,0,0,0,2,-9,-9,0,5
155,15502,15503,-9,15502,15501,2016,1,20,0,0,1,3,0,-9,0,4,2,0,4.27,4.27,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,1,476,0,-9,4.27,0,571.51001,-9,-9,-9,0,4
3913,391302,391303,-9,391302,391301,2016,0,18,0,0,0,3,3,0,0,5,1,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,1,402,0,0,0,0,1271.77,2,-9,-9,0,3
9047,904701,904701,-9,-9,-9,2016,1,44,0,0,0,3,3,-9,0,4,4,8.8599997,8.8599997,.60000002,-9,-9,-999,-9,-9,-9,2016,1,40,-9,1,0,509,8.6899996,-9,.60000002,0,1502.2,-9,18,-9,0,2
2973,297301,297303,-9,297302,297301,2016,0,10,0,1,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,0,3006,0,0,0,0,0,2,-9,-9,0,2
5547,554703,554704,-9,554702,554701,2016,1,23,0,0,0,2,2,-9,0,5,1,0,.16,.16,-9,-9,-999,0,-9,-9,2016,1,0,-9,3,1,1595,0,0,.16,0,816.56,1,1,-9,1,6
5943,594302,594302,-9,-9,-9,2016,0,39,0,0,0,2,2,-9,0,4,3,7.04,7.04,0,-9,-9,-999,0,-9,-9,2016,0,40,-9,1,0,2273,3.8699999,5.1799998,0,0,807.67999,1,12,-9,0,2
10220,1022001,1022001,-9,-9,-9,2016,0,61,0,0,0,1,1,-9,0,3,5,8.1199999,8.1300001,3.95,-9,-9,-999,0,-9,-9,2016,1,38,-9,1,0,1689,23.43,25.190001,3.95,0,2659.24,1,27,-9,0,5
7649,764902,764903,-9,764902,764901,2016,0,31,0,0,0,1,1,-9,0,4,2,0,2.6400001,2.6400001,-9,-9,-999,-9,-9,-9,2016,1,0,-9,3,1,1206,0,0,2.6400001,0,481.92001,2,1,-9,1,6
3472,347202,347202,-9,-9,-9,2016,0,53,0,3,0,3,3,-9,0,3,3,7.21,7.21,0,-9,-9,-999,0,-9,-9,2016,1,40,-9,1,0,410,4.0799999,3.76,0,0,677.21002,1,38,-9,0,5
6894,689401,689401,-9,-9,-9,2016,1,44,0,0,0,1,1,-9,0,4,2,0,2.78,2.78,-9,-9,-999,-9,-9,-9,2016,0,0,-9,3,0,943,0,-9,2.78,0,378.54999,-9,13,-9,1,5
10902,1090202,1090203,-9,1090202,1090201,2016,0,22,0,0,1,2,0,-9,0,4,1,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,1,805,0,-9,0,0,861.77002,-9,-9,-9,0,5
4395,439501,439503,-9,439502,439501,2016,1,15,0,1,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2016,0,0,-9,2,0,1395,0,0,0,0,0,2,-9,-9,0,6
820,82002,82004,-9,82001,82003,2016,0,21,0,0,1,2,0,-9,0,4,1,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,1,1400,0,-9,0,0,1340.9,-9,-9,-9,0,6
1288,128803,128804,-9,128802,128801,2016,0,22,0,0,0,3,3,1,0,5,2,0,3.27,3.27,-9,-9,-999,-9,-9,-9,2016,0,0,-9,3,1,3694,0,0,3.27,0,908.45001,2,0,-9,1,6
6174,617401,617403,-9,617402,617401,2016,0,12,0,2,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,0,1624,0,0,0,0,0,2,-9,-9,0,1
2963,296302,296302,-9,296301,-9,2016,0,25,0,0,0,3,3,1,0,4,1,0,.44,.44,-9,-9,-999,-9,-9,-9,2016,1,0,-9,3,1,1673,0,0,.44,0,1002.68,2,-9,-9,0,2
4108,410802,410802,-9,410801,-9,2016,0,31,0,0,0,2,2,-9,0,5,4,8.6199999,8.6700001,4.9899998,-9,-9,-999,0,-9,-9,2016,1,30,-9,1,1,2236,7.6700001,8.9700003,4.9899998,0,815.16998,1,3,-9,0,2
9465,946502,946503,-9,946501,946502,2016,1,23,0,0,1,2,0,-9,0,5,1,0,0,0,-9,-9,-999,-9,-9,-9,2016,0,0,-9,2,1,1488,0,-9,0,0,1265.34,-9,-9,-9,0,3
5795,579503,579504,-9,579502,579501,2016,0,24,0,0,1,2,0,0,0,4,1,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,1,1737,0,0,0,0,828.15997,2,3,-9,0,3
6083,608304,608305,-9,-9,-9,2016,0,86,0,0,0,3,3,-9,0,2,2,0,2.6400001,2.6400001,-9,-9,-999,-9,-9,-9,2016,1,0,-9,4,0,1110,0,0,2.6400001,0,912,4,-9,-9,0,5
3977,397702,397703,-9,397702,397701,2016,1,30,0,0,0,3,3,-9,0,4,4,8.1700001,8.1700001,2.29,-9,-9,-999,-9,-9,-9,2016,1,40,-9,1,1,1183,8.4200001,-9,2.29,0,537.45001,-9,4,-9,0,3
7874,787401,787403,-9,787402,787401,2016,0,8,0,2,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,0,1527,0,-9,0,0,0,-9,-9,-9,0,5
9322,932202,932203,-9,932202,932201,2016,1,44,0,0,0,3,3,-9,0,3,2,0,.66000003,.66000003,-9,-9,-999,0,-9,-9,2016,1,0,-9,3,0,5622,0,0,.66000003,0,264.85999,3,9,-9,1,4
4816,481601,481604,-9,481601,481602,2016,0,5,0,2,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,0,4030,0,0,0,0,0,2,-9,-9,0,6
5603,560301,560304,-9,560302,560301,2016,1,6,0,2,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,0,1008,0,0,0,0,0,2,-9,-9,0,1
10267,1026701,1026703,-9,1026702,1026701,2016,0,9,0,2,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,0,1652,0,0,0,0,0,2,-9,-9,0,2
2297,229702,229702,-9,229701,-9,2016,0,21,0,0,1,2,0,-9,0,4,3,0,7.75,7.75,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,1,2236,0,-9,7.75,0,1823.1,-9,-9,-9,0,5
2356,235601,235601,-9,-9,-9,2016,1,37,0,0,0,2,2,-9,0,4,4,8.0200005,8.0200005,.91000003,-9,-9,-999,0,-9,-9,2016,1,35,-9,1,0,2215,11.28,10.91,.91000003,0,1300.0699,1,21,-9,0,2
2951,295102,295103,-9,295102,295101,2016,0,18,0,0,1,2,0,-9,0,5,2,0,2.3800001,2.3800001,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,1,2135,0,-9,2.3800001,0,1039.2,-9,-9,-9,0,3
843,84301,84301,-9,-9,-9,2016,0,80,0,0,0,2,2,-9,0,3,1,0,0,0,-9,-9,-999,-9,-9,-9,2016,0,0,-9,4,0,533,0,0,0,0,844.33002,4,12,-9,0,1
185,18502,18503,-9,18501,18502,2016,1,37,0,0,0,3,3,-9,0,5,4,7.0599999,7.0700002,3.3699999,-9,-9,-999,0,-9,-9,2016,1,40,-9,1,0,1095,7.6300001,7.6100001,3.3699999,0,739.21002,1,18,-9,0,2
1953,195301,195301,-9,-9,-9,2016,0,62,0,0,0,2,2,-9,1,3,2,0,4.1999998,4.1999998,-9,-9,-999,-9,-9,-9,2016,1,0,-9,3,0,887,0,-9,4.1999998,0,798.38,-9,6,-9,0,4
5710,571002,571002,-9,-9,571001,2016,1,38,0,0,0,2,2,-9,0,4,3,7.3000002,7.3000002,0,-9,-9,-999,-9,-9,-9,2016,1,45,-9,1,0,1586,2.47,-9,0,0,654.75,-9,17,-9,0,3
3580,358003,358003,-9,358001,-9,2016,0,45,0,0,0,2,2,-9,0,5,4,8.0200005,8.0200005,0,-9,-9,-999,-9,-9,-9,2016,0,40,-9,1,0,503,8.8999996,-9,0,0,1188.5699,-9,20,-9,0,5
