idHh,idBu,idPers,idPartner,idMother,idFather,statCollectionWave,demMaleFlag,demAge,demNChild0to2,demNChild,eduSpellFlag,eduHighestC3,eduHighestC4,eduExitSampleFlag,healthDsblLongtermFlag,healthSelfRated,yHhQuintilesMonthC5,yEmpPersGrossMonth,yNonBenPersGrossMonth,yMiscPersGrossMonth,demPartnerNYear,demAgePartnerDiff,yPersAndPartnerGrossDiffMonth,eduReturnFlag,eduHighestMotherC4,eduHighestFatherC4,statInterviewYear,wealthPrptyFlag,labHrsWorkWeek,demCountry,labC4,demAdultChildFlag,wgtCrossMainSurvey,labWageHrly,labWageHrlyL1,yCapitalPersMonth,yPensPersGrossMonth,yPersDispMonth,labC4L1,labEmpNyear,demRgnBirthIntl,labUnempFlag,demRgn
3122,312201,312203,-9,312201,312202,2011,0,5,0,1,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2011,1,0,-9,2,0,2051,0,0,0,0,0,2,-9,-9,0,4
8415,841502,841503,-9,841501,841502,2011,1,33,0,0,0,3,3,-9,0,4,3,6.1100001,6.1100001,.95999998,-9,-9,-999,0,-9,-9,2011,1,40,-9,1,1,188,2.5999999,0,.95999998,0,333.57001,3,10,-9,0,1
3548,354801,354801,-9,-9,-9,2011,0,42,0,0,0,2,2,-9,0,5,4,7.5500002,7.6100001,4.9499998,-9,-9,-999,0,-9,-9,2011,1,35,-9,1,0,585,9.8400002,10.06,4.9499998,0,709.10999,1,25,-9,0,1
10645,1064501,1064501,-9,-9,-9,2011,0,40,0,1,0,1,1,-9,0,5,4,7.9200001,8.2299995,6.9000001,-9,-9,-999,0,-9,-9,2011,1,25,-9,1,0,938,12.46,12.92,6.9000001,0,1666.49,1,12,-9,0,2
11975,1197501,1197504,-9,1197502,1197501,2011,1,9,0,1,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2011,1,0,-9,2,0,802,0,0,0,0,0,2,-9,-9,0,4
2017,201702,201703,-9,201702,201701,2011,0,23,0,0,0,2,2,-9,0,3,3,6.8200002,6.8200002,0,-9,-9,-999,0,-9,-9,2011,0,40,-9,1,1,4882,4.0900002,8.6800003,0,0,828.62,1,7,-9,0,5
11248,1124802,1124803,-9,1124802,1124801,2011,0,38,0,0,0,2,2,-9,0,4,4,8.0500002,8.0500002,3.24,-9,-9,-999,0,-9,-9,2011,1,40,-9,1,0,1945,8.9799995,9.1999998,3.24,0,989.26001,1,15,-9,0,5
5148,514801,514804,-9,514801,514802,2011,0,7,1,3,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2011,1,0,-9,2,0,743,0,0,0,0,0,2,-9,-9,0,2
3324,332401,332401,-9,-9,-9,2011,1,49,0,0,0,3,3,-9,0,4,4,8.6000004,8.6000004,0,-9,-9,-999,0,-9,-9,2011,1,30,-9,1,0,1200,7.1300001,7.1999998,0,0,1130.65,1,-9,-9,0,2
2584,258401,258403,-9,258402,258401,2011,1,5,1,2,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2011,1,0,-9,2,0,1803,0,0,0,0,0,2,-9,-9,0,6
9473,947301,947301,-9,947303,-9,2011,0,26,0,0,0,2,2,-9,0,4,1,0,0,0,-9,-9,-999,-9,-9,-9,2011,0,0,-9,3,1,524,0,-9,0,0,536.98999,-9,2,-9,1,2
6996,699601,699601,-9,699603,699602,2011,0,48,0,0,0,3,3,-9,0,4,3,7.1700001,7.1700001,0,-9,-9,-999,0,-9,-9,2011,0,40,-9,1,0,188,2.1300001,2.1800001,0,0,197.03,1,-9,-9,0,6
3115,311501,311503,-9,311502,311501,2011,1,15,0,1,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2011,1,0,-9,2,0,1374,0,-9,0,0,0,-9,-9,-9,0,5
4784,478401,478401,-9,-9,-9,2011,1,46,0,0,0,1,1,-9,0,5,5,9.8000002,9.8000002,3.1099999,-9,-9,-999,0,-9,-9,2011,1,47,-9,1,0,1540,28.440001,28.719999,3.1099999,0,4486.0698,1,21,-9,0,5
2498,249801,249803,-9,249802,249801,2011,0,8,0,1,1,3,0,-9,0,-9,2,0,0,0,-9,-9,-999,-9,-9,-9,2011,1,0,-9,2,0,276,0,0,0,0,0,2,-9,-9,0,2
184,18402,18403,-9,18402,18401,2011,0,23,0,0,0,1,1,1,0,5,5,8.7200003,8.7200003,0,-9,-9,-999,-9,-9,-9,2011,0,40,-9,1,1,977,14.62,0,0,0,857.04999,2,0,-9,0,7
10264,1026401,1026403,-9,1026402,1026401,2011,1,5,0,1,1,3,0,-9,0,-9,1,0,0,0,-9,-9,-999,-9,-9,-9,2011,0,0,-9,2,0,2453,0,0,0,0,0,2,-9,-9,0,3
4415,441501,441501,-9,-9,-9,2011,1,77,0,0,0,3,3,-9,0,3,3,0,5.5700002,5.5700002,-9,-9,-999,-9,-9,-9,2011,1,0,-9,4,0,5567,0,0,5.5700002,0,1042.0601,4,-9,-9,0,6
5971,597101,597101,-9,-9,-9,2011,0,29,0,0,0,3,3,-9,0,4,3,7.4400001,7.4400001,0,-9,-9,-999,-9,-9,-9,2011,0,30,-9,1,0,2086,4.9899998,-9,0,0,1040.12,-9,13,-9,0,1
9080,908002,908003,-9,908002,908001,2011,0,23,0,0,0,3,3,-9,0,4,3,0,5.8400002,5.8400002,-9,-9,-999,0,-9,-9,2011,1,0,-9,3,1,2654,0,0,5.8400002,0,779.76001,1,-9,-9,1,3
2068,206802,206803,-9,-9,-9,2011,0,80,0,0,0,3,3,-9,0,3,2,0,4.3899999,4.3899999,-9,-9,-999,-9,-9,-9,2011,1,0,-9,4,0,136,0,0,4.3899999,0,468.42001,4,-9,-9,0,1
6784,678401,678401,-9,678403,678402,2011,1,28,0,0,0,1,1,-9,0,4,4,7.5500002,7.5500002,0,-9,-9,-999,0,-9,-9,2011,1,40,-9,1,1,1580,8.4899998,10.15,0,0,1053.22,1,12,-9,0,4
3387,338703,338704,-9,338702,338701,2011,0,20,0,0,0,3,3,-9,0,4,3,8.3100004,8.3100004,0,-9,-9,-999,-9,-9,-9,2011,1,45,-9,1,1,639,2.3900001,-9,0,0,694.38,-9,3,-9,0,4
1876,187601,187601,-9,-9,-9,2011,0,48,0,0,0,3,3,-9,0,4,5,7.4299998,7.4299998,0,-9,-9,-999,0,-9,-9,2011,1,40,-9,1,0,890,10.55,10.81,0,0,1762.66,1,32,-9,0,5
3944,394401,394406,-9,394404,394401,2011,0,13,0,2,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2011,1,0,-9,2,0,486,0,0,0,0,0,2,-9,-9,0,5
3103,310301,310301,-9,-9,-9,2011,1,56,0,0,0,2,2,-9,0,4,5,7.5999999,7.5999999,0,-9,-9,-999,0,-9,-9,2011,1,40,-9,1,0,1116,15.23,16.200001,0,0,1672.71,1,35,-9,0,5
12455,1245503,1245503,-9,1245502,-9,2011,1,30,0,0,0,2,2,-9,0,3,3,0,5.3899999,5.3899999,-9,-9,-999,-9,-9,-9,2011,1,0,-9,2,0,1621,0,0,5.3899999,0,922.59998,2,-9,-9,0,2
2834,283403,283404,-9,283401,283402,2011,0,18,0,0,1,3,0,-9,0,5,1,0,.28,.28,-9,-9,-999,-9,-9,-9,2011,1,0,-9,2,1,2492,0,-9,.28,0,1215.67,-9,-9,-9,0,2
5650,565003,565004,-9,565002,565001,2011,1,22,0,0,0,1,1,-9,0,5,3,0,7.8099999,7.8099999,-9,-9,-999,-9,-9,-9,2011,1,0,-9,3,1,168,0,-9,7.8099999,0,2337.5701,-9,-9,-9,1,5
9588,958801,958803,-9,958802,958801,2011,0,11,0,2,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2011,1,0,-9,2,0,1709,0,0,0,0,0,2,-9,-9,0,2
2085,208502,208503,-9,-9,208501,2011,0,31,0,0,0,1,1,-9,0,5,4,7.3299999,7.5500002,6.0700002,-9,-9,-999,-9,-9,-9,2011,1,40,-9,1,1,1670,7.0799999,-9,6.0700002,0,1006.51,-9,8,-9,0,3
3431,343101,343103,-9,343101,343102,2011,1,13,0,3,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2011,0,0,-9,2,0,1315,0,0,0,0,0,2,-9,-9,0,6
3316,331602,331603,-9,331602,331601,2011,0,41,0,0,0,2,2,-9,0,4,3,6.6700001,7.1300001,6.1599998,-9,-9,-999,0,-9,-9,2011,1,35,-9,1,0,2140,2.8599999,0,6.1599998,0,646.57001,3,15,-9,0,4
6001,600101,600101,-9,-9,-9,2011,0,75,0,0,0,3,3,-9,0,4,1,0,0,0,-9,-9,-999,-9,-9,-9,2011,1,0,-9,4,0,708,0,-9,0,0,688.15997,-9,-9,-9,0,5
3093,309301,309301,-9,-9,-9,2011,1,75,0,0,0,2,2,-9,0,4,2,0,1.62,1.62,-9,-9,-999,-9,-9,-9,2011,0,0,-9,4,0,2317,0,0,1.62,0,1079.1,4,-9,-9,0,5
10564,1056401,1056403,-9,1056402,1056401,2011,1,7,0,2,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2011,1,0,-9,2,0,556,0,0,0,0,0,2,-9,-9,0,6
9779,977901,977901,-9,-9,-9,2011,0,76,0,0,0,3,3,-9,0,3,2,0,4.6300001,4.6300001,-9,-9,-999,0,-9,-9,2011,0,0,-9,4,0,908,0,0,4.6300001,0,505.39999,3,-9,-9,0,6
2024,202402,202403,-9,202402,202401,2011,0,19,0,0,1,2,0,0,0,5,2,0,2.8,2.8,-9,-9,-999,-9,-9,-9,2011,1,0,-9,2,1,847,0,0,2.8,0,835.78003,2,-9,-9,0,4
11549,1154901,1154903,-9,1154902,1154901,2011,1,8,0,1,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2011,1,0,-9,2,0,2330,0,-9,0,0,0,-9,-9,-9,0,4
9900,990001,990001,-9,-9,-9,2011,1,44,0,0,0,3,3,-9,0,3,4,8.5299997,8.54,3.76,-9,-9,-999,0,-9,-9,2011,0,50,-9,1,0,2003,7.1700001,7.2399998,3.76,0,-4420.1826,1,23,-9,0,1
2319,231901,231903,-9,231902,231901,2011,1,0,2,2,1,3,0,-9,0,-9,1,0,0,0,-9,-9,-999,-9,-9,-9,2011,0,0,-9,2,0,2365,0,0,0,0,0,2,-9,-9,0,3
3087,308701,308701,-9,-9,-9,2011,1,84,0,0,0,1,1,-9,0,1,1,0,0,0,-9,-9,-999,-9,-9,-9,2011,0,0,-9,4,0,1733,0,0,0,0,2238.6699,4,-9,-9,0,3
4407,440701,440701,-9,-9,-9,2011,1,68,0,0,0,3,3,-9,1,3,1,0,0,0,-9,-9,-999,-9,-9,-9,2011,0,0,-9,3,0,1017,0,-9,0,0,400.37,-9,45,-9,0,4
1306,130601,130601,-9,-9,-9,2011,1,56,0,0,0,3,3,-9,1,3,1,0,0,0,-9,-9,-999,-9,-9,-9,2011,1,0,-9,3,0,692,0,-9,0,0,832.65997,-9,40,-9,0,5
2600,260002,260003,-9,260002,260001,2011,1,28,0,0,0,1,1,-9,0,5,5,8.3299999,8.3599997,4.9499998,-9,-9,-999,0,-9,-9,2011,1,40,-9,1,1,729,16.129999,16.530001,4.9499998,0,2099.78,1,4,-9,0,4
4970,497001,497003,-9,497001,497002,2011,1,16,0,2,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2011,1,0,-9,2,0,1695,0,0,0,0,0,2,-9,-9,0,2
7817,781701,781701,-9,-9,-9,2011,0,73,0,0,0,3,3,-9,0,4,1,0,0,0,-9,-9,-999,-9,-9,-9,2011,1,0,-9,4,0,988,0,-9,0,0,257.31,-9,55,-9,0,2
3083,308301,308305,-9,308301,308302,2011,1,2,1,3,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2011,0,0,-9,2,0,749,0,-9,0,0,0,-9,-9,-9,0,2
4815,481501,481501,-9,-9,-9,2011,1,84,0,0,0,1,1,-9,0,5,1,0,0,0,-9,-9,-999,-9,-9,-9,2011,1,0,-9,4,0,1921,0,0,0,0,666.90002,4,-9,-9,0,7
10393,1039302,1039303,-9,1039302,1039301,2011,0,38,0,1,0,3,3,-9,0,4,1,0,0,0,-9,-9,-999,-9,-9,-9,2011,1,0,-9,3,1,864,0,-9,0,0,778.46002,-9,-9,-9,0,6
3081,308102,308103,-9,308102,308101,2011,1,35,0,0,0,1,1,-9,0,4,5,9.2200003,9.2600002,5.8800001,-9,-9,-999,0,-9,-9,2011,1,45,-9,1,0,2911,18.719999,19.48,5.8800001,0,2100.05,1,8,-9,0,1
7691,769101,769101,-9,-9,-9,2011,1,73,0,0,0,3,3,-9,0,3,1,0,0,0,-9,-9,-999,-9,-9,-9,2011,1,0,-9,4,0,2645,0,-9,0,0,1339.97,-9,50,-9,0,6
9593,959303,959304,-9,959302,959301,2011,0,22,0,0,0,2,2,1,0,5,2,0,5.6900001,5.6900001,-9,-9,-999,-9,-9,-9,2011,1,0,-9,3,1,345,0,0,5.6900001,0,1730.17,2,-9,-9,0,7
6135,613501,613503,-9,613502,613501,2011,0,2,0,1,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2011,1,0,-9,2,0,536,0,0,0,0,0,2,-9,-9,0,5
3077,307702,307702,-9,-9,-9,2011,0,73,0,0,0,3,3,-9,0,3,4,0,7.3400002,7.3400002,-9,-9,-999,0,-9,-9,2011,0,0,-9,4,0,1048,0,0,7.3400002,0,1397.13,3,-9,-9,0,7
11785,1178501,1178501,-9,-9,-9,2011,1,71,0,0,0,3,3,-9,0,4,3,0,6.1199999,6.1199999,-9,-9,-999,-9,-9,-9,2011,1,0,-9,4,0,1363,0,0,6.1199999,0,2110.8999,4,-9,-9,0,6
5801,580102,580102,-9,-9,-9,2011,0,83,0,0,0,3,3,-9,0,3,3,0,5.8000002,5.8000002,-9,-9,-999,-9,-9,-9,2011,1,0,-9,4,0,668,0,0,5.8000002,0,1893.05,4,-9,-9,0,1
2217,221701,221701,-9,-9,-9,2011,0,40,0,2,0,1,1,-9,0,4,4,8.3000002,8.3199997,4.1700001,-9,-9,-999,0,-9,-9,2011,1,30,-9,1,0,1444,19.559999,18.23,4.1700001,0,2230.73,1,10,-9,0,2
5775,577502,577502,-9,577501,-9,2011,1,21,0,0,1,2,0,0,0,4,2,0,2.78,2.78,-9,-9,-999,-9,-9,-9,2011,1,0,-9,2,1,259,0,0,2.78,0,973.48999,2,-9,-9,0,1
6396,639601,639601,-9,-9,-9,2011,0,33,0,2,0,3,3,-9,0,4,3,7.8600001,7.8600001,0,-9,-9,-999,0,-9,-9,2011,1,20,-9,1,0,2863,7.8099999,7.5500002,0,0,678.10999,1,8,-9,0,2
8123,812303,812303,-9,-9,-9,2011,0,81,0,0,0,3,3,-9,0,4,3,0,6.5999999,6.5999999,-9,-9,-999,-9,-9,-9,2011,1,0,-9,4,0,329,0,-9,6.5999999,0,1117.15,-9,9,-9,0,2
1460,146001,146001,-9,-9,-9,2011,0,23,0,0,0,1,1,-9,0,4,3,5.5100002,5.5100002,0,-9,-9,-999,-9,-9,-9,2011,1,9,-9,1,0,186,2.3800001,-9,0,0,706.09998,-9,6,-9,0,5
3071,307101,307104,-9,307102,307101,2011,1,4,0,2,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2011,1,0,-9,2,0,2047,0,-9,0,0,0,-9,-9,-9,0,5
1510,151001,151004,-9,151002,151001,2011,0,10,0,2,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2011,1,0,-9,2,0,2000,0,0,0,0,0,2,-9,-9,0,2
9012,901203,901204,-9,901201,901203,2011,1,20,0,0,0,3,3,-9,0,5,2,0,.97000003,.97000003,-9,-9,-999,-9,-9,-9,2011,0,0,-9,3,1,257,0,-9,.97000003,0,895.87,-9,-9,-9,1,2
3067,306704,306704,-9,306701,-9,2011,1,21,0,0,0,2,2,1,0,4,3,5.3499999,5.3899999,2.4100001,-9,-9,-999,-9,-9,-9,2011,1,9,-9,1,1,1467,3.52,0,2.4100001,0,916.90997,2,1,-9,0,2
3655,365501,365504,-9,365502,365501,2011,0,7,0,2,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2011,1,0,-9,2,0,2393,0,0,0,0,0,2,-9,-9,0,5
4110,411003,411004,-9,-9,-9,2011,1,65,0,0,0,3,3,-9,0,3,3,0,5.9899998,5.9899998,-9,-9,-999,0,-9,-9,2011,1,0,-9,3,0,106,0,0,5.9899998,0,854.35999,3,-9,-9,0,3
10694,1069401,1069402,-9,1069401,-9,2011,0,16,0,1,1,3,0,-9,0,3,1,0,0,0,-9,-9,-999,-9,-9,-9,2011,0,0,-9,2,0,481,0,-9,0,0,0,-9,-9,-9,0,2
4111,411105,411105,-9,-9,411101,2011,0,18,0,0,0,3,3,1,0,4,1,0,0,0,-9,-9,-999,-9,-9,-9,2011,0,0,-9,3,1,3390,0,0,0,0,907.40997,2,-9,-9,1,5
9908,990801,990805,-9,990802,990801,2011,0,7,0,3,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2011,1,0,-9,2,0,430,0,0,0,0,0,2,-9,-9,0,6
11717,1171703,1171704,-9,1171702,1171701,2011,1,20,0,0,1,1,0,0,0,3,2,0,4.2199998,4.2199998,-9,-9,-999,-9,-9,-9,2011,1,0,-9,2,1,1546,0,0,4.2199998,0,1849.3199,2,-9,-9,0,1
11056,1105604,1105605,-9,1105601,1105602,2011,0,27,0,0,0,1,1,-9,0,5,2,0,3.1600001,3.1600001,-9,-9,-999,-9,-9,-9,2011,1,0,-9,3,1,674,0,-9,3.1600001,0,1238.55,-9,-9,-9,1,1
591,59102,59102,-9,59103,59101,2011,0,38,0,0,0,1,1,-9,0,4,3,7.5900002,7.5999999,3.0599999,-9,-9,-999,0,-9,-9,2011,1,40,-9,1,1,651,4.7600002,4.8800001,3.0599999,0,1090.84,1,-9,-9,0,3
9566,956601,956601,-9,-9,-9,2011,0,41,0,0,0,1,1,-9,0,3,4,7.7600002,7.7600002,0,-9,-9,-999,-9,-9,-9,2011,0,40,-9,1,0,1279,7.6500001,-9,0,0,583.91998,-9,-9,-9,0,4
5871,587102,587103,-9,-9,-9,2011,0,84,0,0,0,3,3,-9,0,3,2,0,3.9400001,3.9400001,-9,-9,-999,-9,-9,-9,2011,1,0,-9,4,0,422,0,0,3.9400001,0,1173.96,4,-9,-9,0,3
7115,711502,711503,-9,711502,711501,2011,0,22,0,0,0,2,2,-9,0,5,4,7.1700001,7.21,4.1300001,-9,-9,-999,0,-9,-9,2011,1,38,-9,1,1,2200,7.79,7.7199998,4.1300001,0,950.71002,1,7,-9,0,4
8691,869101,869101,-9,-9,-9,2011,0,38,0,1,0,2,2,-9,0,4,3,0,5.7399998,5.7399998,-9,-9,-999,-9,-9,-9,2011,0,0,-9,3,0,4203,0,-9,5.7399998,0,634.31,-9,14,-9,1,5
4116,411601,411605,-9,411602,411601,2011,0,0,1,1,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2011,1,0,-9,2,0,1566,0,0,0,0,0,2,-9,-9,0,3
10638,1063801,1063802,-9,1063801,-9,2011,1,16,0,1,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2011,1,0,-9,2,0,759,0,0,0,0,0,2,-9,-9,0,5
3054,305401,305403,-9,305401,305402,2011,0,10,0,2,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2011,1,0,-9,2,0,1790,0,0,0,0,0,2,-9,-9,0,2
7129,712901,712901,-9,712903,712902,2011,0,27,0,0,0,1,1,-9,0,4,5,8.6999998,8.6999998,0,-9,-9,-999,-9,-9,-9,2011,1,40,-9,1,1,456,11.46,-9,0,0,784.95001,-9,4,-9,0,1
8560,856001,856005,-9,856001,856002,2011,1,3,1,3,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2011,1,0,-9,2,0,589,0,0,0,0,0,2,-9,-9,0,4
8205,820501,820505,-9,820502,820501,2011,0,2,1,3,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2011,1,0,-9,2,0,2038,0,-9,0,0,0,-9,-9,-9,0,5
8540,854001,854002,-9,-9,-9,2011,0,82,0,0,0,3,3,-9,0,3,1,0,.16,.16,-9,-9,-999,-9,-9,-9,2011,1,0,-9,4,0,240,0,-9,.16,0,641.98999,-9,-9,-9,0,1
10749,1074902,1074902,-9,1074901,-9,2011,0,44,0,0,0,3,3,-9,1,4,3,0,7.6799998,7.6799998,-9,-9,-999,-9,-9,-9,2011,1,0,-9,3,0,2032,0,0,7.6799998,0,822.91998,2,-9,-9,0,5
2156,215601,215601,-9,-9,-9,2011,1,79,0,0,0,3,3,-9,0,3,2,0,3.3399999,3.3399999,-9,-9,-999,-9,-9,-9,2011,1,0,-9,4,0,329,0,-9,3.3399999,0,488.31,-9,-9,-9,0,6
1490,149002,149002,-9,-9,149001,2011,0,21,0,0,0,1,1,1,0,5,2,0,4.6700001,4.6700001,-9,-9,-999,-9,-9,-9,2011,1,0,-9,3,1,268,0,0,4.6700001,0,1115.17,2,-9,-9,1,6
8563,856301,856304,-9,856303,856301,2011,0,12,0,2,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2011,1,0,-9,2,0,793,0,-9,0,0,0,-9,-9,-9,0,5
3049,304901,304903,-9,304902,304901,2011,1,1,1,1,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2011,1,0,-9,2,0,5292,0,-9,0,0,0,-9,-9,-9,0,4
7727,772701,772703,-9,772702,772701,2011,0,5,1,3,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2011,1,0,-9,2,0,879,0,0,0,0,0,2,-9,-9,0,2
3047,304701,304701,-9,-9,304702,2011,0,46,0,1,0,3,3,-9,0,5,1,0,.5,.5,-9,-9,-999,0,-9,-9,2011,1,0,-9,3,0,283,0,0,.5,0,953.81,1,-9,-9,1,3
3047,304701,304704,-9,304701,-9,2011,1,13,0,1,1,3,0,-9,0,-9,1,0,0,0,-9,-9,-999,-9,-9,-9,2011,1,0,-9,2,0,283,0,0,0,0,0,2,-9,-9,0,3
129,12901,12901,-9,-9,-9,2011,0,81,0,0,0,3,3,-9,0,3,2,0,3.22,3.22,-9,-9,-999,-9,-9,-9,2011,0,0,-9,4,0,906,0,0,3.22,0,1308.83,4,-9,-9,0,2
3044,304403,304405,-9,304404,-9,2011,0,1,1,1,1,3,0,-9,0,-9,1,0,0,0,-9,-9,-999,-9,-9,-9,2011,1,0,-9,2,0,1045,0,-9,0,0,0,-9,-9,-9,0,2
1526,152601,152607,-9,152602,152601,2011,0,7,0,3,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2011,1,0,-9,2,0,1350,0,0,0,0,0,2,-9,-9,0,4
6805,680502,680503,-9,680502,680501,2011,1,23,0,0,0,3,3,-9,0,4,2,0,3.2,3.2,-9,-9,-999,-9,-9,-9,2011,1,0,-9,3,1,696,0,-9,3.2,0,647.81,-9,2,-9,1,5
