idHh,idBu,idPers,idPartner,idMother,idFather,statCollectionWave,demMaleFlag,demAge,demNChild0to2,demNChild,eduSpellFlag,eduHighestC3,eduHighestC4,eduExitSampleFlag,healthDsblLongtermFlag,healthSelfRated,yHhQuintilesMonthC5,yEmpPersGrossMonth,yNonBenPersGrossMonth,yMiscPersGrossMonth,demPartnerNYear,demAgePartnerDiff,yPersAndPartnerGrossDiffMonth,eduReturnFlag,eduHighestMotherC4,eduHighestFatherC4,statInterviewYear,wealthPrptyFlag,labHrsWorkWeek,demCountry,labC4,demAdultChildFlag,wgtCrossMainSurvey,labWageHrly,labWageHrlyL1,yCapitalPersMonth,yPensPersGrossMonth,yPersDispMonth,labC4L1,labEmpNyear,demRgn
4573,457301,457304,-9,457302,457301,2016,0,17,0,1,1,3,0,0,0,5,2,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,0,401,0,0,0,0,0,2,-9,4
6304,630401,630401,-9,-9,-9,2016,0,44,0,0,0,3,3,-9,0,3,3,5.81,6.01,4.38,-9,-9,-999,0,-9,-9,2016,1,40,-9,1,0,634,1.45,1.38,4.38,0,159.94,1,15,4
1037,103702,103706,-9,103703,-9,2016,1,9,0,1,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,0,3198,0,-9,0,0,0,-9,-9,10
9704,970401,970405,-9,970402,970401,2016,0,14,0,1,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,0,3306,0,0,0,0,0,2,-9,4
3549,354901,354903,-9,354902,354901,2016,1,0,1,1,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,0,3025,0,0,0,0,0,2,-9,10
6937,693701,693704,-9,693702,693701,2016,1,4,0,2,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,0,568,0,-9,0,0,0,-9,-9,4
4044,404401,404405,-9,404401,404402,2016,1,5,1,5,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2016,0,0,-9,2,0,986,0,0,0,0,0,2,-9,6
2921,292102,292103,-9,292102,292101,2016,0,36,0,0,0,3,3,-9,1,3,1,0,0,0,-9,-9,-999,0,-9,-9,2016,1,0,-9,3,0,1600,0,0,0,0,343.97,3,12,10
5241,524103,524104,-9,524102,524101,2016,0,31,0,0,0,1,1,-9,0,5,3,6.25,6.25,0,-9,-9,-999,0,-9,-9,2016,1,40,-9,1,1,2230,2.53,2.27,0,0,257.69,1,9,10
564,56402,56403,-9,-9,-9,2016,0,75,0,0,0,3,3,-9,0,3,2,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,4,0,753,0,-9,0,0,391.52,-9,40,10
6879,687903,687905,-9,-9,-9,2016,0,70,0,0,0,2,2,-9,0,3,1,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,4,0,508,0,0,0,0,93.87,4,38,2
6751,675101,675101,-9,-9,-9,2016,0,39,0,2,0,2,2,-9,0,3,3,6.33,6.33,0,-9,-9,-999,0,-9,-9,2016,1,20,-9,1,0,1459,2.86,2.76,0,0,514.83,1,14,2
1608,160803,160803,-9,160801,-9,2016,1,39,0,0,0,3,3,-9,0,5,5,7.77,7.77,0,-9,-9,-999,0,-9,-9,2016,0,40,-9,1,0,619,13.26,0,0,0,719.38,3,3,2
721,72101,72101,-9,72102,-9,2016,0,58,0,0,0,2,2,-9,0,4,5,7.08,7.08,0,-9,-9,-999,0,-9,-9,2016,1,40,-9,1,0,1379,4.7,5.38,0,0,754.24,1,39,10
3165,316501,316501,-9,-9,-9,2016,0,75,0,0,0,3,3,-9,0,3,1,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,4,0,1372,0,0,0,0,371.09,4,35,6
11330,1133002,1133003,-9,1133001,1133002,2016,0,34,0,0,0,1,1,-9,0,5,3,6.96,6.96,0,-9,-9,-999,0,-9,-9,2016,1,40,-9,1,1,319,2.03,1.58,0,0,474.99,1,8,6
2907,290702,290703,-9,290702,290701,2016,1,19,0,0,0,2,2,1,0,5,5,8.84,8.84,0,-9,-9,-999,-9,-9,-9,2016,0,30,-9,1,1,731,17.63,0,0,0,939.62,2,-9,5
10827,1082701,1082701,-9,-9,-9,2016,0,70,0,0,0,3,3,-9,0,2,2,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,4,0,782,0,-9,0,0,409.19,-9,38,10
43,4301,4301,-9,-9,-9,2016,0,46,0,1,0,3,3,-9,0,3,3,0,5.12,5.12,-9,-9,-999,-9,-9,-9,2016,0,0,-9,3,0,570,0,-9,5.12,0,250.21,-9,11,6
10105,1010501,1010504,-9,1010501,1010502,2016,0,0,1,2,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,0,1071,0,-9,0,0,0,-9,-9,6
1047,104701,104705,-9,104702,104701,2016,0,9,0,2,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2016,0,0,-9,2,0,1199,0,0,0,0,0,2,-9,5
2166,216601,216601,-9,-9,-9,2016,0,71,0,0,0,2,2,-9,0,3,1,0,0,0,-9,-9,-999,0,-9,-9,2016,1,0,-9,3,0,2465,0,0,0,0,411.48,3,34,4
7812,781201,781202,-9,781201,-9,2016,0,9,0,4,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2016,0,0,-9,2,0,402,0,-9,0,0,0,-9,-9,6
9654,965401,965404,-9,965402,965401,2016,1,9,0,2,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,0,865,0,0,0,0,0,2,-9,2
2899,289902,289903,-9,289902,289901,2016,1,28,0,0,0,1,1,-9,0,4,4,6.96,6.96,0,-9,-9,-999,-9,-9,-9,2016,1,40,-9,1,1,3537,3.84,-9,0,0,533.87,-9,4,5
7303,730303,730304,-9,730302,730301,2016,1,23,0,0,0,2,2,-9,0,5,1,0,0,0,-9,-9,-999,0,-9,-9,2016,1,0,-9,3,1,1056,0,0,0,0,160.93,3,-9,6
7736,773601,773601,-9,773602,-9,2016,1,27,0,0,0,2,2,-9,0,4,3,5.89,5.89,0,-9,-9,-999,0,-9,-9,2016,1,60,-9,1,1,2611,.8,.43,0,0,164.39,1,9,10
2531,253101,253101,-9,253103,253102,2016,0,28,0,0,0,2,2,-9,0,4,4,6.600000000000001,6.600000000000001,0,-9,-9,-999,-9,-9,-9,2016,1,40,-9,1,1,580,3.63,-9,0,0,271.2,-9,-9,10
8066,806601,806605,-9,806602,806601,2016,0,5,0,3,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,0,456,0,0,0,0,0,2,-9,4
1045,104501,104504,-9,104502,104501,2016,0,15,0,1,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,0,1914,0,0,0,0,0,2,-9,6
10209,1020902,1020903,-9,1020902,1020901,2016,1,37,0,0,0,2,2,-9,0,5,3,6.140000000000001,6.140000000000001,0,-9,-9,-999,0,-9,-9,2016,1,15,-9,1,0,3236,2.98,0,0,0,317.17,3,12,6
8947,894702,894702,-9,894701,-9,2016,1,26,0,0,0,2,2,-9,0,5,2,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,3,0,877,0,-9,0,0,292.13,-9,6,10
8012,801201,801201,-9,-9,-9,2016,0,47,0,0,0,2,2,-9,0,3,4,7.12,7.17,4.08,-9,-9,-999,-9,-9,-9,2016,1,40,-9,1,0,1966,3.49,-9,4.08,0,479.11,-9,22,2
9055,905501,905501,-9,-9,-9,2016,0,68,0,0,0,1,1,-9,0,2,1,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,4,0,820,0,0,0,0,969.1700000000001,4,41,4
2892,289202,289202,-9,-9,-9,2016,0,65,0,0,0,2,2,-9,0,2,1,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,4,0,315,0,0,0,0,96.5,4,43,10
6741,674101,674103,-9,674102,674101,2016,0,7,0,2,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,0,1323,0,0,0,0,0,2,-9,10
9421,942103,942104,-9,942101,942102,2016,1,26,0,0,0,2,2,-9,0,4,4,6.55,6.55,0,-9,-9,-999,-9,-9,-9,2016,1,40,-9,1,1,2716,2.52,-9,0,0,252.06,-9,5,2
9219,921901,921904,-9,921902,921901,2016,1,2,1,2,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,0,2668,0,0,0,0,0,2,-9,2
847,84701,84701,-9,-9,-9,2016,1,19,0,0,0,2,2,-9,0,3,5,7.95,7.95,0,-9,-9,-999,-9,-9,-9,2016,0,40,-9,1,0,299,6.07,-9,0,0,350.63,-9,1,10
1236,123601,123601,-9,-9,-9,2016,0,74,0,0,0,3,3,-9,0,3,2,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,4,0,2023,0,0,0,0,249.34,4,30,10
6537,653702,653702,-9,653701,-9,2016,1,29,0,0,0,1,1,-9,0,5,3,4.88,4.88,0,-9,-9,-999,0,-9,-9,2016,1,40,-9,1,1,478,.27,0,0,0,320.1,3,3,6
8042,804201,804201,-9,-9,-9,2016,0,51,0,0,0,2,2,-9,0,4,3,5.28,5.28,0,-9,-9,-999,0,-9,-9,2016,1,50,-9,1,0,899,.85,.8300000000000001,0,0,281.51,1,34,10
11069,1106902,1106902,-9,-9,-9,2016,1,57,0,0,0,2,2,-9,0,1,3,6.95,6.95,0,-9,-9,-999,-9,-9,-9,2016,1,40,-9,1,0,307,1.37,-9,0,0,471.33,-9,-9,5
9333,933301,933303,-9,933302,933301,2016,1,15,0,2,0,1,1,1,0,5,4,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,3,0,595,0,0,0,0,0,2,-9,5
2884,288401,288401,-9,-9,-9,2016,0,76,0,0,0,2,2,-9,0,3,1,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,4,0,312,0,0,0,0,480.2,4,40,2
6381,638101,638101,-9,-9,-9,2016,0,83,0,0,0,3,3,-9,0,2,2,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,4,0,397,0,0,0,0,316.12,4,36,10
214,21401,21403,-9,21402,21401,2016,1,17,0,3,0,3,3,1,0,5,4,0,0,0,-9,-9,-999,-9,-9,-9,2016,0,0,-9,3,0,2138,0,0,0,0,0,2,-9,2
9710,971001,971005,-9,971002,971001,2016,0,5,0,3,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,0,209,0,-9,0,0,0,-9,-9,4
10266,1026601,1026606,-9,1026602,1026601,2016,1,1,1,4,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2016,0,0,-9,2,0,603,0,-9,0,0,0,-9,-9,6
8804,880402,880403,-9,880402,880401,2016,0,36,0,0,0,1,1,-9,0,3,4,6.08,6.08,0,-9,-9,-999,0,-9,-9,2016,1,40,-9,1,1,613,2.84,2.74,0,0,336.77,1,12,4
131,13104,13106,-9,-9,-9,2016,1,83,0,0,0,3,3,-9,0,1,3,0,4.55,4.55,-9,-9,-999,-9,-9,-9,2016,1,0,-9,4,0,1437,0,0,4.55,0,297.98,4,-9,4
335,33501,33507,-9,33502,33501,2016,0,9,0,4,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,0,1600,0,-9,0,0,0,-9,-9,5
1854,185401,185401,-9,-9,-9,2016,0,66,0,0,0,2,2,-9,0,3,2,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,4,0,1112,0,0,0,0,471.8,4,35,6
1727,172701,172701,-9,-9,-9,2016,1,85,0,0,0,3,3,-9,0,3,2,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,4,0,468,0,0,0,0,391.66,4,37,5
5186,518601,518604,-9,518601,518602,2016,1,0,1,2,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2016,0,0,-9,2,0,490,0,-9,0,0,0,-9,-9,10
2879,287901,287904,-9,287902,287901,2016,0,11,0,2,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,0,328,0,0,0,0,0,2,-9,2
10393,1039302,1039303,-9,1039302,1039301,2016,0,19,0,0,1,3,0,0,0,5,1,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,1,521,0,0,0,0,272.98,2,-9,10
2076,207601,207603,-9,207601,207602,2016,1,2,1,2,1,3,0,-9,0,-9,2,0,0,0,-9,-9,-999,-9,-9,-9,2016,0,0,-9,2,0,635,0,0,0,0,0,2,-9,10
2876,287602,287603,-9,287601,287602,2016,1,18,0,0,1,3,0,0,0,4,1,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,1,899,0,0,0,0,222.41,2,-9,6
4016,401602,401602,-9,401601,-9,2016,1,32,0,0,0,2,2,-9,0,5,5,6.98,6.98,0,-9,-9,-999,0,-9,-9,2016,1,40,-9,1,1,917,5.86,5.66,0,0,512.52,1,9,10
9819,981901,981905,-9,981901,981902,2016,0,7,1,2,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,0,656,0,0,0,0,0,2,-9,10
6051,605101,605103,-9,605102,605101,2016,1,6,0,1,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2016,0,0,-9,2,0,2342,0,0,0,0,0,2,-9,10
2873,287301,287303,-9,287302,287301,2016,1,11,0,2,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,0,1237,0,-9,0,0,0,-9,-9,10
11264,1126401,1126403,-9,1126402,1126401,2016,1,17,1,5,0,3,3,1,0,5,3,0,0,0,-9,-9,-999,-9,-9,-9,2016,0,0,-9,3,0,584,0,0,0,0,0,2,-9,5
6459,645901,645901,-9,645903,645902,2016,1,54,0,0,0,3,3,-9,0,4,4,6.74,6.74,0,-9,-9,-999,0,-9,-9,2016,1,50,-9,1,0,1050,3.22,3.1,0,0,229.94,1,-9,5
2871,287101,287103,-9,287102,287101,2016,0,4,0,1,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2016,0,0,-9,2,0,3101,0,0,0,0,0,2,-9,10
2870,287003,287004,-9,287001,287002,2016,0,25,0,0,0,3,3,-9,0,4,2,0,0,0,-9,-9,-999,0,-9,-9,2016,1,0,-9,3,1,1894,0,0,0,0,81.8,3,-9,6
415,41504,41504,-9,-9,-9,2016,0,88,0,0,0,3,3,-9,0,3,1,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,4,0,619,0,0,0,0,326.17,4,35,2
10435,1043502,1043502,-9,1043501,-9,2016,1,21,0,0,0,3,3,-9,0,2,3,0,3.28,3.28,-9,-9,-999,0,-9,-9,2016,1,0,-9,3,1,283,0,0,3.28,0,44.05,3,-9,2
8854,885401,885405,-9,885402,885401,2016,1,3,1,2,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,0,2022,0,0,0,0,0,2,-9,4
2620,262002,262002,-9,-9,-9,2016,0,55,0,0,0,2,2,-9,0,3,2,0,1.01,1.01,-9,-9,-999,-9,-9,-9,2016,1,0,-9,4,0,524,0,-9,1.01,0,373,-9,29,4
243,24303,24304,-9,24302,24301,2016,1,29,0,0,0,2,2,-9,0,5,3,5.96,5.96,0,-9,-9,-999,0,-9,-9,2016,1,48,-9,1,1,589,2.23,2.15,0,0,298.22,1,3,6
9305,930501,930501,-9,-9,-9,2016,1,84,0,0,0,3,3,-9,0,3,1,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,4,0,940,0,-9,0,0,231.97,-9,25,10
9378,937801,937803,-9,937802,937801,2016,1,9,0,3,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,0,629,0,0,0,0,0,2,-9,5
10929,1092903,1092904,-9,1092902,1092901,2016,1,19,0,0,0,2,2,-9,0,4,2,0,0,0,-9,-9,-999,0,-9,-9,2016,0,0,-9,3,1,712,0,0,0,0,132.25,3,-9,2
6873,687302,687305,-9,-9,-9,2016,0,86,0,0,0,3,3,-9,0,3,2,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,4,0,1526,0,-9,0,0,654.92,-9,-9,10
1029,102901,102901,-9,-9,-9,2016,0,56,0,0,0,2,2,-9,0,5,3,0,4.59,4.59,-9,-9,-999,0,-9,-9,2016,0,0,-9,3,0,344,0,0,4.59,0,141.3,3,4,4
2861,286101,286104,-9,286102,286101,2016,0,0,1,2,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,0,643,0,-9,0,0,0,-9,-9,10
2860,286001,286001,-9,-9,-9,2016,1,85,0,0,0,1,1,-9,0,3,3,0,4.74,4.74,-9,-9,-999,-9,-9,-9,2016,1,0,-9,4,0,655,0,-9,4.74,0,725.9300000000001,-9,45,4
11389,1138901,1138903,-9,1138902,1138901,2016,1,14,0,1,0,3,3,1,0,4,3,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,3,0,544,0,0,0,0,0,2,-9,10
2859,285901,285904,-9,285902,285901,2016,0,14,0,1,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2016,1,0,-9,2,0,414,0,0,0,0,0,2,-9,10
8386,838601,838605,-9,838602,838601,2016,0,12,0,3,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2016,0,0,-9,2,0,818,0,-9,0,0,0,-9,-9,10
2857,285702,285702,-9,-9,-9,2016,0,57,0,0,0,2,2,-9,0,2,1,0,0,0,-9,-9,-999,0,-9,-9,2016,1,0,-9,3,0,491,0,0,0,0,464.23,3,19,4
10540,1054003,1054004,-9,1054002,1054001,2016,0,25,0,0,0,1,1,-9,0,5,4,6.93,6.93,0,-9,-9,-999,0,-9,-9,2016,1,20,-9,1,1,1966,7.32,2.66,0,0,444.81,1,5,10
