idHh,idBu,idPers,idPartner,idMother,idFather,statCollectionWave,demMaleFlag,demAge,demNChild0to2,demNChild,eduSpellFlag,eduHighestC3,eduHighestC4,eduExitSampleFlag,healthDsblLongtermFlag,healthSelfRated,yHhQuintilesMonthC5,yEmpPersGrossMonth,yNonBenPersGrossMonth,yMiscPersGrossMonth,demPartnerNYear,demAgePartnerDiff,yPersAndPartnerGrossDiffMonth,eduReturnFlag,eduHighestMotherC4,eduHighestFatherC4,statInterviewYear,wealthPrptyFlag,labHrsWorkWeek,demCountry,labC4,demAdultChildFlag,wgtCrossMainSurvey,labWageHrly,labWageHrlyL1,yCapitalPersMonth,yPensPersGrossMonth,yPersDispMonth,labC4L1,labEmpNyear,demRgn
7251,725102,725102,-9,-9,-9,2017,0,61,0,0,0,2,2,-9,0,4,2,0,0,0,-9,-9,-999,0,-9,-9,2017,1,0,-9,3,0,604,0,0,0,0,553.83,3,-9,2
2046,204601,204601,-9,-9,-9,2017,0,80,0,0,0,3,3,-9,0,2,1,0,0,0,-9,-9,-999,-9,-9,-9,2017,0,0,-9,4,0,220,0,0,0,0,368.39,4,33,2
10931,1093102,1093103,-9,1093102,1093101,2017,1,28,0,0,0,1,1,-9,0,5,4,6.63,6.63,0,-9,-9,-999,0,-9,-9,2017,1,40,-9,1,1,4045,3.41,3.28,0,0,419.44,1,5,4
1157,115701,115703,-9,115702,115701,2017,0,4,1,3,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2017,1,0,-9,2,0,317,0,0,0,0,0,2,-9,4
4320,432001,432001,-9,-9,-9,2017,1,25,0,0,0,2,2,-9,0,5,5,6.52,6.61,4.54,-9,-9,-999,0,-9,-9,2017,0,40,-9,1,0,765,5.03,4.850000000000001,4.54,0,612.28,1,6,2
3472,347203,347204,-9,347202,347201,2017,1,25,0,0,0,2,2,-9,0,5,4,7.87,7.87,0,-9,-9,-999,0,-9,-9,2017,1,40,-9,1,1,423,4.17,3.7,0,0,511.3,1,5,10
4310,431002,431002,-9,431001,-9,2017,0,18,0,0,1,2,0,0,0,5,1,0,0,0,-9,-9,-999,-9,-9,-9,2017,1,0,-9,2,1,287,0,0,0,0,293.76,2,-9,10
541,54102,54102,-9,54101,-9,2017,0,34,0,0,0,1,1,-9,0,4,4,6.390000000000001,6.390000000000001,0,-9,-9,-999,0,-9,-9,2017,1,40,-9,1,0,2383,2.95,0,0,0,345.59,3,4,10
12191,1219102,1219103,-9,-9,-9,2017,1,83,0,0,0,3,3,-9,0,2,2,0,0,0,-9,-9,-999,-9,-9,-9,2017,1,0,-9,4,0,1176,0,-9,0,0,381.76,-9,-9,10
9293,929301,929301,-9,-9,-9,2017,0,59,0,0,0,2,2,-9,0,4,4,7.12,7.12,0,-9,-9,-999,-9,-9,-9,2017,1,40,-9,1,0,761,3.11,-9,0,0,371.13,-9,37,10
5815,581501,581501,-9,581503,581502,2017,1,35,0,0,0,2,2,-9,0,4,4,7.56,7.56,0,-9,-9,-999,0,-9,-9,2017,1,60,-9,1,0,1597,2.49,2.23,0,0,392.79,1,18,2
12590,1259002,1259002,-9,1259001,-9,2017,1,38,0,0,0,3,3,-9,0,5,3,5.64,5.64,0,-9,-9,-999,0,-9,-9,2017,1,40,-9,1,0,1498,2.2,2.12,0,0,258.11,1,16,2
8415,841503,841504,-9,841501,841502,2017,1,27,0,0,0,1,1,-9,0,5,5,7.33,7.33,0,-9,-9,-999,-9,-9,-9,2017,1,40,-9,1,1,1626,5.79,-9,0,0,338.02,-9,-9,4
3025,302501,302503,-9,302501,302502,2017,1,11,0,3,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2017,1,0,-9,2,0,2264,0,0,0,0,0,2,-9,5
9483,948301,948304,-9,948302,948301,2017,1,1,1,2,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2017,1,0,-9,2,0,446,0,0,0,0,0,2,-9,6
6045,604501,604503,-9,604501,-9,2017,0,6,1,4,1,3,0,-9,0,-9,2,0,0,0,-9,-9,-999,-9,-9,-9,2017,1,0,-9,2,0,3807,0,0,0,0,0,2,-9,5
97,9701,9701,-9,-9,-9,2017,0,79,0,0,0,3,3,-9,0,4,1,0,0,0,-9,-9,-999,-9,-9,-9,2017,1,0,-9,4,0,488,0,-9,0,0,281.84,-9,42,2
913,91303,91305,-9,91304,-9,2017,1,3,0,1,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2017,1,0,-9,2,0,1094,0,-9,0,0,0,-9,-9,2
2035,203501,203501,-9,-9,-9,2017,0,73,0,0,0,2,2,-9,0,3,2,0,0,0,-9,-9,-999,0,-9,-9,2017,1,0,-9,4,0,6638,0,0,0,0,292.09,3,37,10
8990,899004,899004,-9,-9,899002,2017,1,18,0,0,1,3,0,-9,0,3,1,0,0,0,-9,-9,-999,-9,-9,-9,2017,1,0,-9,2,1,205,0,-9,0,0,214.24,-9,-9,2
2091,209101,209103,-9,209101,209102,2017,1,9,0,1,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2017,1,0,-9,2,0,1431,0,0,0,0,0,2,-9,6
2032,203201,203203,-9,203202,203201,2017,0,7,0,2,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2017,1,0,-9,2,0,548,0,0,0,0,0,2,-9,4
7296,729601,729603,-9,729602,729601,2017,1,4,0,2,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2017,0,0,-9,2,0,785,0,-9,0,0,0,-9,-9,10
2063,206301,206304,-9,206302,206301,2017,1,14,0,2,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2017,1,0,-9,2,0,554,0,0,0,0,0,2,-9,10
8024,802402,802403,-9,802402,802401,2017,0,30,0,0,0,2,2,-9,1,3,1,0,0,0,-9,-9,-999,0,-9,-9,2017,1,0,-9,3,0,1925,0,0,0,0,197.32,3,-9,4
2532,253202,253203,-9,-9,-9,2017,1,81,0,0,0,3,3,-9,0,3,1,0,0,0,-9,-9,-999,-9,-9,-9,2017,1,0,-9,4,0,1288,0,0,0,0,271.74,4,-9,10
3330,333001,333004,-9,333002,333001,2017,1,6,0,2,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2017,1,0,-9,2,0,288,0,0,0,0,0,2,-9,6
7924,792401,792403,-9,792401,792402,2017,0,15,0,2,0,3,3,1,0,5,5,0,0,0,-9,-9,-999,-9,-9,-9,2017,1,0,-9,3,0,1558,0,0,0,0,0,2,-9,10
318,31801,31804,-9,31802,31801,2017,0,1,1,2,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2017,1,0,-9,2,0,465,0,-9,0,0,0,-9,-9,10
6646,664603,664604,-9,-9,-9,2017,0,85,0,0,0,3,3,-9,0,2,2,0,0,0,-9,-9,-999,-9,-9,-9,2017,1,0,-9,4,0,391,0,0,0,0,320.85,4,-9,4
12327,1232702,1232703,-9,1232702,1232701,2017,1,22,0,0,0,2,2,0,0,4,1,0,0,0,-9,-9,-999,-9,-9,-9,2017,1,0,-9,2,1,1279,0,0,0,0,55.55,2,-9,10
7475,747501,747504,-9,747502,747501,2017,0,9,0,4,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2017,1,0,-9,2,0,527,0,-9,0,0,0,-9,-9,6
12258,1225801,1225801,-9,-9,-9,2017,0,72,0,0,0,2,2,-9,0,3,2,0,0,0,-9,-9,-999,-9,-9,-9,2017,1,0,-9,4,0,743,0,0,0,0,256.91,4,34,10
6685,668502,668503,-9,668502,668501,2017,1,36,0,0,0,2,2,-9,0,4,4,6.69,6.69,0,-9,-9,-999,0,-9,-9,2017,1,45,-9,1,1,2184,3.61,3.48,0,0,379.21,1,7,4
9280,928001,928001,-9,-9,-9,2017,0,62,0,0,0,3,3,-9,0,2,2,0,0,0,-9,-9,-999,-9,-9,-9,2017,0,0,-9,3,0,807,0,-9,0,0,169.57,-9,5,2
8750,875002,875003,-9,875002,875001,2017,0,54,0,1,0,2,2,-9,0,3,3,6.51,6.51,0,-9,-9,-999,0,-9,-9,2017,1,40,-9,1,0,1203,3.44,3.38,0,0,357.53,1,16,10
2062,206201,206204,-9,206201,-9,2017,1,11,0,1,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2017,1,0,-9,2,0,255,0,-9,0,0,0,-9,-9,2
2602,260201,260203,-9,260202,260201,2017,0,8,0,2,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2017,1,0,-9,2,0,962,0,0,0,0,0,2,-9,10
2537,253702,253702,-9,253701,-9,2017,0,56,0,0,0,2,2,-9,0,3,1,0,0,0,-9,-9,-999,0,-9,-9,2017,1,0,-9,3,0,607,0,0,0,0,117.4,3,-9,10
8734,873401,873403,-9,873402,873401,2017,0,8,0,1,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2017,1,0,-9,2,0,338,0,-9,0,0,0,-9,-9,5
7543,754302,754303,-9,754302,754301,2017,0,22,0,0,0,2,2,1,0,5,3,5.79,5.79,0,-9,-9,-999,-9,-9,-9,2017,1,40,-9,1,1,2226,1.37,0,0,0,211.79,2,0,4
11650,1165001,1165001,-9,-9,-9,2017,0,76,0,0,0,3,3,-9,0,2,2,0,0,0,-9,-9,-999,-9,-9,-9,2017,1,0,-9,4,0,1040,0,-9,0,0,240.93,-9,0,4
2537,253703,253703,-9,253702,-9,2017,1,24,0,0,0,2,2,-9,0,5,1,0,0,0,-9,-9,-999,0,-9,-9,2017,1,0,-9,3,1,607,0,0,0,0,135.06,3,-9,10
8741,874102,874103,-9,874102,874101,2017,1,20,0,0,1,3,0,0,0,5,2,0,0,0,-9,-9,-999,-9,-9,-9,2017,1,0,-9,2,1,456,0,0,0,0,465.19,2,-9,4
3149,314905,314908,-9,-9,-9,2017,1,86,0,0,0,3,3,-9,0,2,1,0,0,0,-9,-9,-999,-9,-9,-9,2017,1,0,-9,4,0,1703,0,-9,0,0,246.64,-9,36,6
2525,252501,252505,-9,252502,252501,2017,1,0,1,2,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2017,1,0,-9,2,0,1774,0,-9,0,0,0,-9,-9,10
1854,185402,185404,-9,-9,-9,2017,0,51,0,1,0,2,2,-9,0,4,1,0,0,0,-9,-9,-999,0,-9,-9,2017,0,0,-9,3,0,311,0,0,0,0,452.97,1,17,6
9189,918903,918906,-9,918904,918905,2017,1,7,0,2,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2017,1,0,-9,2,0,4103,0,0,0,0,0,2,-9,10
11049,1104901,1104901,-9,-9,-9,2017,1,83,0,0,0,3,3,-9,0,3,2,0,0,0,-9,-9,-999,-9,-9,-9,2017,1,0,-9,4,0,1304,0,0,0,0,455.91,4,-9,2
3500,350001,350001,-9,350002,-9,2017,1,31,0,0,0,1,1,-9,0,3,5,7.18,7.18,0,-9,-9,-999,-9,-9,-9,2017,1,50,-9,1,1,139,4.62,-9,0,0,520.1800000000001,-9,-9,6
470,47002,47003,-9,-9,-9,2017,1,77,0,0,0,3,3,-9,0,4,2,0,0,0,-9,-9,-999,-9,-9,-9,2017,1,0,-9,4,0,300,0,0,0,0,194.71,4,35,10
8764,876402,876403,-9,876402,876401,2017,0,21,0,0,1,2,0,0,0,5,2,0,0,0,-9,-9,-999,-9,-9,-9,2017,1,0,-9,2,1,1152,0,0,0,0,456.99,2,-9,4
3860,386004,386006,-9,386005,-9,2017,0,11,0,2,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2017,1,0,-9,2,0,1733,0,-9,0,0,0,-9,-9,6
11786,1178601,1178604,-9,1178602,1178601,2017,0,2,1,2,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2017,1,0,-9,2,0,1010,0,-9,0,0,0,-9,-9,10
371,37101,37101,-9,-9,-9,2017,0,73,0,0,0,2,2,-9,0,3,1,0,0,0,-9,-9,-999,-9,-9,-9,2017,1,0,-9,3,0,376,0,-9,0,0,161.29,-9,31,10
4409,440902,440902,-9,-9,-9,2017,0,44,0,0,0,2,2,-9,0,5,4,7.06,7.06,0,-9,-9,-999,0,-9,-9,2017,1,40,-9,1,0,843,4.47,3.72,0,0,90.48,1,14,10
8250,825002,825003,-9,825001,825002,2017,1,29,0,0,0,3,3,-9,0,4,4,6.850000000000001,7.08,5.5,-9,-9,-999,0,-9,-9,2017,1,40,-9,1,1,647,2.53,2.43,5.5,0,306.26,1,1,4
12384,1238401,1238401,-9,1238402,-9,2017,1,56,0,0,0,2,2,-9,1,2,2,0,0,0,-9,-9,-999,0,-9,-9,2017,1,0,-9,3,0,574,0,0,0,0,184.43,3,25,10
12390,1239004,1239006,-9,1239002,1239001,2017,1,20,0,0,0,2,2,-9,0,4,1,0,0,0,-9,-9,-999,0,-9,-9,2017,1,0,-9,3,1,2829,0,0,0,0,499.07,3,-9,6
8411,841101,841104,-9,841102,841101,2017,0,11,0,2,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2017,1,0,-9,2,0,351,0,-9,0,0,0,-9,-9,2
1870,187001,187007,-9,187002,187001,2017,0,4,1,4,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2017,1,0,-9,2,0,687,0,0,0,0,0,2,-9,5
5427,542702,542703,-9,542702,542701,2017,1,22,0,0,0,2,2,1,0,3,4,7.74,7.74,0,-9,-9,-999,-9,-9,-9,2017,1,40,-9,1,1,2230,3.42,0,0,0,897.98,2,1,6
2540,254002,254002,-9,-9,-9,2017,0,61,0,0,0,2,2,-9,0,4,1,0,0,0,-9,-9,-999,-9,-9,-9,2017,1,0,-9,3,0,2295,0,-9,0,0,92.98,-9,35,5
9838,983802,983802,-9,983801,-9,2017,0,24,0,0,0,3,3,-9,0,3,1,0,0,0,-9,-9,-999,0,-9,-9,2017,0,0,-9,3,0,509,0,0,0,0,246.08,3,-9,2
12243,1224302,1224303,-9,-9,-9,2017,0,85,0,0,0,3,3,-9,0,1,1,0,0,0,-9,-9,-999,-9,-9,-9,2017,1,0,-9,4,0,192,0,-9,0,0,406.45,-9,49,2
5025,502501,502503,-9,502502,502501,2017,1,15,1,5,1,3,0,-9,0,-9,2,0,0,0,-9,-9,-999,-9,-9,-9,2017,0,0,-9,2,0,326,0,-9,0,0,0,-9,-9,10
7167,716702,716706,-9,716703,716704,2017,0,0,1,2,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2017,1,0,-9,2,0,5323,0,0,0,0,0,2,-9,10
5723,572301,572301,-9,-9,-9,2017,0,76,0,0,0,1,1,-9,0,3,2,0,0,0,-9,-9,-999,-9,-9,-9,2017,1,0,-9,4,0,724,0,-9,0,0,438.7,-9,26,10
5336,533601,533601,-9,-9,-9,2017,1,60,0,0,0,3,3,-9,0,4,3,5.11,5.11,0,-9,-9,-999,0,-9,-9,2017,1,48,-9,1,0,1137,.8200000000000001,.79,0,0,141.76,1,46,10
7078,707801,707803,-9,707802,707801,2017,0,1,3,3,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2017,1,0,-9,2,0,241,0,-9,0,0,0,-9,-9,10
12525,1252501,1252501,-9,-9,-9,2017,0,63,0,0,0,2,2,-9,0,3,2,0,0,0,-9,-9,-999,0,-9,-9,2017,1,0,-9,3,0,462,0,0,0,0,345.83,3,30,2
12501,1250101,1250101,-9,1250102,-9,2017,0,58,0,0,0,2,2,-9,0,4,2,0,0,0,-9,-9,-999,0,-9,-9,2017,1,0,-9,3,0,456,0,0,0,0,410.96,1,37,6
6993,699302,699305,-9,-9,699303,2017,0,15,0,1,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2017,1,0,-9,2,0,1484,0,-9,0,0,0,-9,-9,6
2000,200001,200001,-9,-9,-9,2017,0,70,0,0,0,2,2,-9,0,3,2,0,0,0,-9,-9,-999,-9,-9,-9,2017,0,0,-9,4,0,237,0,-9,0,0,266.29,-9,30,6
447,44701,44702,-9,44701,-9,2017,1,1,1,1,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2017,0,0,-9,2,0,247,0,-9,0,0,0,-9,-9,10
2540,254005,254005,-9,-9,-9,2017,1,48,0,0,0,3,3,-9,0,4,5,7.2,7.2,0,-9,-9,-999,-9,-9,-9,2017,1,40,-9,1,0,2295,6.22,-9,0,0,82.68000000000001,-9,28,5
1775,177501,177501,-9,-9,-9,2017,0,28,0,0,0,1,1,-9,0,4,5,7.13,7.13,0,-9,-9,-999,-9,-9,-9,2017,1,40,-9,1,0,1969,4.8,-9,0,0,608.03,-9,9,10
2541,254101,254103,-9,254101,254102,2017,0,14,0,2,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2017,1,0,-9,2,0,393,0,0,0,0,0,2,-9,10
5014,501401,501401,-9,-9,-9,2017,1,41,0,0,0,2,2,-9,0,5,4,6.62,6.62,0,-9,-9,-999,-9,-9,-9,2017,1,45,-9,1,0,1710,3.85,-9,0,0,439.89,-9,25,10
2221,222102,222103,-9,222102,222101,2017,1,39,0,0,0,2,2,-9,0,4,1,0,0,0,-9,-9,-999,-9,-9,-9,2017,1,0,-9,3,1,1255,0,-9,0,0,237.87,-9,10,10
3003,300301,300304,-9,300302,300301,2017,1,15,0,1,0,2,2,-9,0,4,4,0,0,0,-9,-9,-999,-9,-9,-9,2017,1,0,-9,3,0,1314,0,-9,0,0,0,-9,-9,10
11538,1153803,1153804,-9,1153801,1153802,2017,1,28,0,0,0,2,2,-9,0,3,4,7.21,7.21,0,-9,-9,-999,0,-9,-9,2017,1,40,-9,1,0,1413,4.18,3.58,0,0,433.94,1,-9,10
9880,988001,988001,-9,-9,-9,2017,1,67,0,0,0,2,2,-9,0,4,2,0,0,0,-9,-9,-999,-9,-9,-9,2017,1,0,-9,4,0,716,0,-9,0,0,391.31,-9,40,10
4179,417901,417901,-9,-9,-9,2017,0,61,0,0,0,2,2,-9,0,3,1,0,0,0,-9,-9,-999,0,-9,-9,2017,1,0,-9,3,0,1598,0,0,0,0,651.09,3,34,4
8228,822801,822801,-9,-9,-9,2017,0,73,0,0,0,1,1,-9,0,4,4,8.290000000000001,8.290000000000001,0,-9,-9,-999,0,-9,-9,2017,0,30,-9,1,0,813,4.9,4.89,0,0,1348.98,1,49,2
4495,449503,449504,-9,449501,449502,2017,1,26,0,0,0,2,2,-9,0,4,4,6.890000000000001,6.890000000000001,0,-9,-9,-999,0,-9,-9,2017,1,60,-9,1,1,1417,1.82,2.67,0,0,387.41,1,4,2
11125,1112501,1112504,-9,1112502,1112501,2017,1,0,1,2,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2017,1,0,-9,2,0,1068,0,-9,0,0,0,-9,-9,5
6004,600401,600403,-9,600401,600402,2017,1,8,0,2,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2017,1,0,-9,2,0,355,0,-9,0,0,0,-9,-9,6
305,30504,30504,-9,30502,-9,2017,1,26,0,0,0,3,3,-9,0,4,3,5.84,5.84,0,-9,-9,-999,0,-9,-9,2017,1,60,-9,1,1,1462,1.58,1.66,0,0,275.52,1,11,10
4833,483301,483304,-9,483302,483301,2017,1,0,1,2,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2017,1,0,-9,2,0,1442,0,0,0,0,0,2,-9,4
1992,199201,199202,-9,199201,-9,2017,0,16,0,1,0,2,2,1,0,5,5,0,0,0,-9,-9,-999,-9,-9,-9,2017,0,0,-9,3,0,1207,0,0,0,0,0,2,-9,10
2543,254302,254303,-9,254302,254301,2017,0,19,0,0,1,2,0,0,0,4,2,0,0,0,-9,-9,-999,-9,-9,-9,2017,1,0,-9,2,1,442,0,0,0,0,109.31,2,-9,10
4442,444202,444203,-9,444202,444201,2017,0,19,0,0,0,3,3,0,0,4,2,0,0,0,-9,-9,-999,-9,-9,-9,2017,0,0,-9,2,1,986,0,0,0,0,357,2,-9,10
833,83302,83302,-9,83301,-9,2017,1,45,0,0,0,2,2,-9,0,4,4,8.65,8.65,0,-9,-9,-999,-9,-9,-9,2017,1,40,-9,1,0,929,4.17,-9,0,0,520.61,-9,-9,10
2544,254401,254401,-9,-9,-9,2017,1,63,0,0,0,2,2,-9,0,3,1,0,0,0,-9,-9,-999,-9,-9,-9,2017,1,0,-9,4,0,189,0,0,0,0,189.87,4,-9,6
5107,510702,510703,-9,-9,-9,2017,0,79,0,0,0,3,3,-9,0,2,2,0,0,0,-9,-9,-999,-9,-9,-9,2017,1,0,-9,4,0,237,0,0,0,0,251.49,4,-9,4
5244,524401,524401,-9,-9,-9,2017,0,44,0,0,0,1,1,-9,0,4,5,10.43,10.43,2.24,-9,-9,-999,0,-9,-9,2017,1,40,-9,1,0,4383,28.31,26.28,2.24,0,2145.38,1,19,5
9327,932702,932703,-9,932702,932701,2017,0,26,0,0,1,2,0,0,0,5,2,0,0,0,-9,-9,-999,-9,-9,-9,2017,1,0,-9,2,1,5513,0,0,0,0,190.99,2,-9,6
8173,817303,817304,-9,-9,-9,2017,0,28,1,1,0,1,1,-9,0,5,2,0,0,0,-9,-9,-999,-9,-9,-9,2017,1,0,-9,3,0,1145,0,-9,0,0,159.79,-9,-9,10
8366,836601,836603,-9,836602,836601,2017,0,7,1,2,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2017,1,0,-9,2,0,815,0,-9,0,0,0,-9,-9,5
