idHh,idBu,idPers,idPartner,idMother,idFather,statCollectionWave,demMaleFlag,demAge,demNChild0to2,demNChild,eduSpellFlag,eduHighestC3,eduHighestC4,eduExitSampleFlag,healthDsblLongtermFlag,healthSelfRated,yHhQuintilesMonthC5,yEmpPersGrossMonth,yNonBenPersGrossMonth,yMiscPersGrossMonth,demPartnerNYear,demAgePartnerDiff,yPersAndPartnerGrossDiffMonth,eduReturnFlag,eduHighestMotherC4,eduHighestFatherC4,statInterviewYear,wealthPrptyFlag,labHrsWorkWeek,demCountry,labC4,demAdultChildFlag,wgtCrossMainSurvey,labWageHrly,labWageHrlyL1,yCapitalPersMonth,yPensPersGrossMonth,yPersDispMonth,labC4L1,labEmpNyear,demRgn
9710,971001,971001,-9,-9,-9,2013,0,46,0,0,0,2,2,-9,0,5,4,6.08,6.2,4.25,-9,-9,-999,0,-9,-9,2013,1,51,-9,1,0,429,1.58,1.54,4.25,0,174.76,1,23,5
4998,499801,499801,-9,-9,-9,2013,0,37,0,0,0,1,1,-9,0,3,2,0,0,0,-9,-9,-999,0,-9,-9,2013,0,0,-9,3,0,1331,0,0,0,0,370.19,3,13,4
8669,866901,866902,-9,866901,-9,2013,0,15,0,1,1,3,0,0,0,5,2,0,0,0,-9,-9,-999,-9,-9,-9,2013,1,0,-9,2,0,494,0,0,0,0,0,2,-9,2
4706,470601,470603,-9,470602,470601,2013,1,1,0,1,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2013,1,0,-9,2,0,2046,0,0,0,0,0,2,-9,10
11792,1179201,1179208,-9,1179202,1179201,2013,1,1,1,4,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2013,1,0,-9,2,0,442,0,0,0,0,0,2,-9,10
8971,897102,897104,-9,897103,-9,2013,1,4,0,1,1,3,0,-9,0,-9,1,0,0,0,-9,-9,-999,-9,-9,-9,2013,1,0,-9,2,0,468,0,-9,0,0,0,-9,-9,10
2905,290503,290504,-9,-9,-9,2013,0,54,0,0,0,3,3,-9,1,1,1,0,0,0,-9,-9,-999,-9,-9,-9,2013,1,0,-9,3,0,1671,0,-9,0,0,518.64,-9,15,5
4239,423901,423901,-9,423902,-9,2013,0,57,0,0,0,1,1,-9,0,5,5,7.31,7.31,0,-9,-9,-999,0,-9,-9,2013,1,40,-9,1,0,1205,5.31,5.17,0,0,475.93,1,31,6
9,905,908,-9,906,-9,2013,0,1,0,2,1,3,0,-9,0,-9,1,0,0,0,-9,-9,-999,-9,-9,-9,2013,0,0,-9,2,0,646,0,0,0,0,0,2,-9,6
5608,560801,560802,-9,560801,-9,2013,0,15,0,2,1,3,0,0,0,5,3,0,0,0,-9,-9,-999,-9,-9,-9,2013,0,0,-9,2,0,455,0,0,0,0,0,2,-9,4
2493,249302,249303,-9,249301,249302,2013,0,29,0,0,0,2,2,-9,0,5,4,5.77,5.77,0,-9,-9,-999,0,-9,-9,2013,1,40,-9,1,1,2972,2.6,2.53,0,0,185.16,1,3,4
4681,468101,468101,-9,-9,-9,2013,0,66,0,0,0,1,1,-9,0,4,1,0,0,0,-9,-9,-999,-9,-9,-9,2013,1,0,-9,4,0,1148,0,0,0,0,1080,4,43,2
2152,215201,215204,-9,215202,215201,2013,1,12,0,2,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2013,1,0,-9,2,0,874,0,0,0,0,0,2,-9,10
664,66401,66401,-9,-9,-9,2013,0,84,0,0,0,3,3,-9,0,2,1,0,0,0,-9,-9,-999,-9,-9,-9,2013,1,0,-9,4,0,1646,0,-9,0,0,186.16,-9,48,10
8856,885601,885601,-9,-9,-9,2013,1,28,0,0,0,2,2,-9,0,5,3,0,5.46,5.46,-9,-9,-999,-9,-9,-9,2013,1,0,-9,3,0,1831,0,-9,5.46,0,249.55,-9,5,10
2151,215101,215104,-9,215102,215101,2013,1,6,1,4,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2013,1,0,-9,2,0,770,0,-9,0,0,0,-9,-9,10
4835,483503,483504,-9,483502,483501,2013,1,21,0,0,0,3,3,0,0,4,2,0,0,0,-9,-9,-999,-9,-9,-9,2013,1,0,-9,2,1,901,0,0,0,0,577.1,2,-9,2
4231,423101,423105,-9,423102,423101,2013,1,16,0,2,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2013,1,0,-9,2,0,431,0,0,0,0,0,2,-9,10
3475,347502,347506,-9,347503,347504,2013,0,3,0,2,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2013,1,0,-9,2,0,818,0,0,0,0,0,2,-9,6
6178,617802,617803,-9,617802,617801,2013,0,22,1,1,0,2,2,-9,0,4,2,0,2.66,2.66,-9,-9,-999,0,-9,-9,2013,1,0,-9,3,1,1399,0,0,2.66,0,132.16,3,1,10
6775,677501,677501,-9,-9,-9,2013,0,39,0,1,0,2,2,-9,0,4,4,8.040000000000001,8.040000000000001,0,-9,-9,-999,0,-9,-9,2013,1,40,-9,1,0,1345,3.76,3.53,0,0,480.32,1,17,10
5182,518201,518201,-9,-9,-9,2013,0,57,0,0,0,2,2,-9,0,3,4,6.66,6.66,0,-9,-9,-999,0,-9,-9,2013,1,40,-9,1,0,2562,3.47,3.37,0,0,333.39,1,41,10
15,1501,1505,-9,1502,1501,2013,1,17,0,1,0,2,2,1,0,5,4,0,0,0,-9,-9,-999,-9,-9,-9,2013,0,0,-9,3,0,4356,0,0,0,0,0,2,-9,5
5744,574401,574401,-9,-9,-9,2013,0,61,0,0,0,2,2,-9,0,3,2,0,0,0,-9,-9,-999,-9,-9,-9,2013,1,0,-9,3,0,992,0,-9,0,0,128.88,-9,30,2
7706,770602,770603,-9,-9,-9,2013,1,69,0,0,0,2,2,-9,0,3,1,0,0,0,-9,-9,-999,-9,-9,-9,2013,0,0,-9,4,0,1338,0,0,0,0,248.08,4,-9,10
4721,472102,472103,-9,-9,-9,2013,0,86,0,0,0,3,3,-9,0,1,1,0,0,0,-9,-9,-999,-9,-9,-9,2013,0,0,-9,4,0,512,0,0,0,0,270.79,4,40,2
10224,1022401,1022401,-9,-9,-9,2013,0,53,0,0,0,2,2,-9,0,3,2,0,0,0,-9,-9,-999,0,-9,-9,2013,1,0,-9,3,0,654,0,0,0,0,226.43,3,25,10
2772,277201,277209,-9,277202,277201,2013,0,3,1,6,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2013,1,0,-9,2,0,452,0,-9,0,0,0,-9,-9,10
8087,808701,808701,-9,-9,-9,2013,0,75,0,0,0,2,2,-9,0,1,1,0,0,0,-9,-9,-999,-9,-9,-9,2013,1,0,-9,4,0,956,0,0,0,0,377.6,4,40,10
3109,310901,310904,-9,310901,310902,2013,0,9,0,2,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2013,1,0,-9,2,0,667,0,0,0,0,0,2,-9,10
4197,419702,419703,-9,419702,419701,2013,1,26,0,0,0,2,2,-9,0,4,5,7.29,7.29,0,-9,-9,-999,-9,-9,-9,2013,1,40,-9,1,1,520,6.140000000000001,-9,0,0,368.71,-9,5,10
3109,310901,310903,-9,310901,310902,2013,0,10,0,2,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2013,1,0,-9,2,0,667,0,0,0,0,0,2,-9,10
12135,1213501,1213501,-9,-9,-9,2013,1,74,0,0,0,1,1,-9,0,3,2,0,2.13,2.13,-9,-9,-999,-9,-9,-9,2013,1,0,-9,4,0,906,0,0,2.13,0,658.4300000000001,4,43,2
2056,205602,205602,-9,-9,-9,2013,1,74,0,0,0,1,1,-9,0,2,2,0,0,0,-9,-9,-999,-9,-9,-9,2013,1,0,-9,4,0,898,0,-9,0,0,691.91,-9,-9,10
8028,802801,802804,-9,802801,-9,2013,0,15,0,2,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2013,1,0,-9,2,0,621,0,0,0,0,0,2,-9,10
8598,859802,859803,-9,859802,859801,2013,1,36,0,0,0,2,2,-9,0,4,4,6.88,6.88,0,-9,-9,-999,0,-9,-9,2013,0,40,-9,1,0,3220,2.97,2.75,0,0,195.19,1,-9,4
3860,386001,386003,-9,386002,386001,2013,0,8,0,1,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2013,0,0,-9,2,0,477,0,0,0,0,0,2,-9,5
3974,397401,397401,-9,-9,-9,2013,1,66,0,0,0,2,2,-9,0,3,2,0,0,0,-9,-9,-999,-9,-9,-9,2013,1,0,-9,4,0,2226,0,-9,0,0,569.99,-9,44,10
11978,1197801,1197801,-9,-9,-9,2013,1,61,0,0,0,3,3,-9,0,4,3,4.71,4.71,0,-9,-9,-999,0,-9,-9,2013,1,40,-9,1,0,911,.42,.41,0,0,15.27,1,3,2
617,61701,61704,-9,61702,61701,2013,1,0,1,2,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2013,1,0,-9,2,0,461,0,-9,0,0,0,-9,-9,4
11239,1123901,1123901,-9,1123902,-9,2013,1,40,0,0,0,1,1,-9,0,3,5,7.49,7.49,0,-9,-9,-999,0,-9,-9,2013,1,48,-9,1,0,477,4.98,6.13,0,0,618.49,1,15,10
2150,215001,215001,-9,215003,215002,2013,1,24,0,0,0,2,2,-9,0,5,5,7.38,7.38,0,-9,-9,-999,0,-9,-9,2013,1,40,-9,1,1,2478,5.04,4.45,0,0,505.16,1,3,10
359,35902,35902,-9,-9,-9,2013,1,79,0,0,0,3,3,-9,0,3,1,0,0,0,-9,-9,-999,-9,-9,-9,2013,1,0,-9,4,0,669,0,0,0,0,884.71,4,39,10
6385,638501,638501,-9,-9,-9,2013,1,51,0,0,0,2,2,-9,0,4,1,0,0,0,-9,-9,-999,-9,-9,-9,2013,1,0,-9,4,0,1009,0,0,0,0,667.23,4,25,5
10265,1026501,1026503,-9,1026502,1026501,2013,1,13,0,1,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2013,1,0,-9,2,0,583,0,0,0,0,0,2,-9,5
9515,951501,951501,-9,-9,-9,2013,0,84,0,0,0,2,2,-9,0,1,2,0,0,0,-9,-9,-999,-9,-9,-9,2013,1,0,-9,4,0,839,0,0,0,0,491.17,4,35,5
10016,1001601,1001601,-9,-9,-9,2013,1,30,0,1,0,1,1,-9,0,4,4,7.54,7.54,0,-9,-9,-999,0,-9,-9,2013,1,40,-9,1,0,493,3.39,3.3,0,0,190.49,1,7,10
6608,660801,660801,-9,-9,-9,2013,1,83,0,0,0,3,3,-9,0,2,1,0,0,0,-9,-9,-999,-9,-9,-9,2013,0,0,-9,4,0,618,0,-9,0,0,418.59,-9,44,6
23,2302,2303,-9,-9,-9,2013,0,68,0,0,0,3,3,-9,0,3,3,0,5.02,5.02,-9,-9,-999,-9,-9,-9,2013,1,0,-9,4,0,475,0,-9,5.02,0,489.9,-9,32,2
24,2401,2401,-9,-9,-9,2013,0,89,0,0,0,2,2,-9,0,2,2,0,0,0,-9,-9,-999,-9,-9,-9,2013,0,0,-9,4,0,1098,0,-9,0,0,487.64,-9,30,10
10108,1010801,1010810,-9,1010802,1010801,2013,1,6,0,3,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2013,0,0,-9,2,0,1007,0,0,0,0,0,2,-9,10
3931,393103,393103,-9,393101,-9,2013,0,24,0,0,1,1,0,-9,0,4,2,0,0,0,-9,-9,-999,-9,-9,-9,2013,1,0,-9,2,1,1027,0,-9,0,0,559.23,-9,-9,4
7574,757401,757404,-9,757402,757401,2013,1,11,0,2,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2013,1,0,-9,2,0,470,0,-9,0,0,0,-9,-9,6
759,75902,75903,-9,75901,75902,2013,1,40,0,0,0,1,1,-9,0,4,5,7.34,7.34,0,-9,-9,-999,0,-9,-9,2013,1,40,-9,1,0,597,6.71,6.45,0,0,590.47,1,20,10
6766,676601,676601,-9,-9,-9,2013,0,56,0,0,0,2,2,-9,0,2,5,6.83,6.83,0,-9,-9,-999,0,-9,-9,2013,1,40,-9,1,0,679,4.54,4.42,0,0,566.92,1,40,10
6196,619601,619604,-9,619602,619601,2013,0,8,1,3,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2013,1,0,-9,2,0,1318,0,0,0,0,0,2,-9,6
5712,571201,571204,-9,571202,571201,2013,1,9,0,3,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2013,1,0,-9,2,0,330,0,0,0,0,0,2,-9,4
11769,1176903,1176904,-9,1176902,1176901,2013,1,21,0,0,0,2,2,-9,0,4,4,7.23,7.23,0,-9,-9,-999,-9,-9,-9,2013,1,56,-9,1,1,529,2.99,-9,0,0,236.99,-9,2,4
9220,922001,922007,-9,922002,922001,2013,1,6,0,3,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2013,1,0,-9,2,0,857,0,0,0,0,0,2,-9,10
28,2801,2803,-9,2802,2801,2013,1,12,0,1,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2013,1,0,-9,2,0,400,0,0,0,0,0,2,-9,10
7785,778501,778501,-9,-9,-9,2013,1,54,0,0,0,2,2,-9,1,3,1,0,0,0,-9,-9,-999,0,-9,-9,2013,1,0,-9,3,0,464,0,0,0,0,146.01,3,15,10
2007,200702,200703,-9,200702,200701,2013,1,23,0,0,0,3,3,-9,0,5,2,0,1.07,1.07,-9,-9,-999,-9,-9,-9,2013,1,0,-9,3,1,474,0,-9,1.07,0,40.75,-9,-9,10
8376,837601,837602,-9,837601,-9,2013,0,5,0,1,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2013,1,0,-9,2,0,1055,0,0,0,0,0,2,-9,10
5871,587101,587103,-9,587102,587101,2013,0,1,2,2,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2013,0,0,-9,2,0,817,0,0,0,0,0,2,-9,10
2172,217202,217203,-9,217202,217201,2013,1,34,0,0,0,1,1,-9,0,4,4,7.59,7.59,0,-9,-9,-999,0,-9,-9,2013,1,40,-9,1,1,1864,3.94,3.83,0,0,347.36,1,6,10
11632,1163201,1163205,-9,1163202,1163201,2013,1,17,0,1,0,3,3,1,0,5,5,0,0,0,-9,-9,-999,-9,-9,-9,2013,1,0,-9,3,0,479,0,0,0,0,0,2,-9,10
9232,923201,923203,-9,923202,923201,2013,1,16,0,2,1,3,0,0,0,4,5,0,0,0,-9,-9,-999,-9,-9,-9,2013,1,0,-9,2,0,1374,0,0,0,0,0,2,-9,10
1680,168003,168005,-9,168004,-9,2013,1,49,0,0,0,2,2,-9,0,4,4,6.26,6.26,0,-9,-9,-999,-9,-9,-9,2013,1,40,-9,1,0,2064,2.42,-9,0,0,264.99,-9,20,6
10538,1053801,1053803,-9,1053801,-9,2013,0,14,0,1,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2013,1,0,-9,2,0,600,0,0,0,0,0,2,-9,6
12445,1244501,1244503,-9,1244502,1244501,2013,1,5,0,1,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2013,1,0,-9,2,0,793,0,0,0,0,0,2,-9,2
33,3302,3303,-9,-9,-9,2013,0,84,0,0,0,2,2,-9,0,3,1,0,0,0,-9,-9,-999,-9,-9,-9,2013,1,0,-9,4,0,493,0,-9,0,0,250.17,-9,-9,10
9508,950802,950803,-9,950802,950801,2013,0,20,0,0,0,3,3,0,0,5,1,0,0,0,-9,-9,-999,-9,-9,-9,2013,1,0,-9,2,1,1875,0,0,0,0,307.22,2,-9,5
5134,513402,513403,-9,513402,513401,2013,1,35,0,0,0,2,2,-9,1,2,2,0,0,0,-9,-9,-999,0,-9,-9,2013,1,0,-9,3,0,2878,0,0,0,0,416.98,3,-9,2
