idHh,idBu,idPers,idPartner,idMother,idFather,statCollectionWave,demMaleFlag,demAge,demNChild0to2,demNChild,eduSpellFlag,eduHighestC3,eduHighestC4,eduExitSampleFlag,healthDsblLongtermFlag,healthSelfRated,yHhQuintilesMonthC5,yEmpPersGrossMonth,yNonBenPersGrossMonth,yMiscPersGrossMonth,demPartnerNYear,demAgePartnerDiff,yPersAndPartnerGrossDiffMonth,eduReturnFlag,eduHighestMotherC4,eduHighestFatherC4,statInterviewYear,wealthPrptyFlag,labHrsWorkWeek,demCountry,labC4,demAdultChildFlag,wgtCrossMainSurvey,labWageHrly,labWageHrlyL1,yCapitalPersMonth,yPensPersGrossMonth,yPersDispMonth,labC4L1,labEmpNyear,demRgn
2635,263501,263503,-9,263502,263501,2020,1,16,0,1,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2020,1,0,-9,2,0,1019,0,0,0,0,0,2,-9,10
5271,527101,527104,-9,527102,527101,2020,1,13,0,2,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2020,1,0,-9,2,0,561,0,0,0,0,0,2,-9,10
5764,576401,576401,-9,576402,576403,2020,0,54,0,0,0,1,1,-9,0,4,4,7.28,7.28,0,-9,-9,-999,0,-9,-9,2020,1,40,-9,1,0,444,4.74,4.68,0,0,388.01,1,38,6
4612,461203,461204,-9,461202,461201,2020,1,20,0,0,0,2,2,-9,0,5,3,5.86,5.86,0,-9,-9,-999,0,-9,-9,2020,1,40,-9,1,1,2748,1.61,0,0,0,451.33,3,-9,5
3326,332601,332601,-9,-9,-9,2020,0,33,0,2,0,2,2,-9,0,4,3,7.61,7.97,6.600000000000001,-9,-9,-999,0,-9,-9,2020,0,40,-9,1,0,1564,3.02,2.31,6.600000000000001,0,998.86,1,14,4
1955,195501,195501,-9,-9,-9,2020,1,69,0,0,0,3,3,-9,0,2,1,0,0,0,-9,-9,-999,-9,-9,-9,2020,1,0,-9,4,0,522,0,0,0,0,92.37,4,15,5
8123,812301,812301,-9,-9,-9,2020,0,67,0,0,0,1,1,-9,0,3,4,0,6.72,6.72,-9,-9,-999,-9,-9,-9,2020,1,0,-9,4,0,2053,0,0,6.72,0,1421.56,4,38,10
6016,601603,601605,-9,-9,-9,2020,0,77,0,0,0,3,3,-9,0,2,2,0,0,0,-9,-9,-999,-9,-9,-9,2020,1,0,-9,4,0,2093,0,0,0,0,263.92,4,21,10
4425,442501,442501,-9,-9,-9,2020,0,81,0,0,0,2,2,-9,0,2,2,0,0,0,-9,-9,-999,-9,-9,-9,2020,1,0,-9,4,0,711,0,0,0,0,476.56,4,30,2
2632,263202,263205,-9,263203,263202,2020,1,12,0,2,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2020,1,0,-9,2,0,2947,0,0,0,0,0,2,-9,6
2632,263201,263201,-9,-9,-9,2020,0,64,0,0,0,1,1,-9,0,4,4,8.210000000000001,8.210000000000001,0,-9,-9,-999,0,-9,-9,2020,1,30,-9,1,0,2947,6.49,5.95,0,0,803.33,1,41,6
2630,263001,263001,-9,-9,-9,2020,0,85,0,0,0,3,3,-9,0,3,2,0,0,0,-9,-9,-999,-9,-9,-9,2020,1,0,-9,4,0,2060,0,0,0,0,352.09,4,34,10
9770,977001,977004,-9,977002,977001,2020,0,14,0,1,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2020,1,0,-9,2,0,171,0,0,0,0,0,2,-9,10
3327,332701,332701,-9,-9,-9,2020,0,62,0,0,0,3,3,-9,0,3,2,0,0,0,-9,-9,-999,-9,-9,-9,2020,0,0,-9,4,0,2668,0,0,0,0,236.32,4,26,4
9487,948701,948704,-9,948701,948702,2020,0,0,1,2,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2020,1,0,-9,2,0,2641,0,0,0,0,0,2,-9,6
5596,559602,559603,-9,559602,559601,2020,1,25,0,0,0,1,1,1,0,5,4,7.12,7.12,0,-9,-9,-999,-9,-9,-9,2020,1,40,-9,1,1,1826,3.8,0,0,0,438.43,2,0,4
623,62302,62303,-9,62302,62301,2020,1,27,0,0,0,1,1,-9,0,5,3,7.890000000000001,7.890000000000001,0,-9,-9,-999,0,-9,-9,2020,1,40,-9,1,1,514,2.59,6.03,0,0,412.71,1,-9,4
3302,330201,330203,-9,330202,330201,2020,1,17,0,1,0,3,3,-9,0,5,5,0,0,0,-9,-9,-999,1,-9,-9,2020,0,0,-9,2,0,3611,0,0,0,0,0,3,-9,2
4152,415201,415201,-9,-9,-9,2020,0,76,0,0,0,1,1,-9,0,3,3,0,2.78,2.78,-9,-9,-999,-9,-9,-9,2020,1,0,-9,4,0,1874,0,0,0,2.78,529.2,4,54,2
9,901,903,-9,902,901,2020,1,2,1,1,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2020,0,0,-9,2,0,2301,0,-9,0,0,0,-9,-9,4
6708,670801,670801,-9,-9,-9,2020,0,47,0,0,0,1,1,-9,0,3,4,7.59,7.59,0,-9,-9,-999,0,-9,-9,2020,0,40,-9,1,0,5049,3.06,2.98,0,0,427.72,1,26,10
8345,834501,834501,-9,-9,-9,2020,0,77,0,0,0,2,2,-9,0,4,1,0,0,0,-9,-9,-999,-9,-9,-9,2020,1,0,-9,4,0,646,0,0,0,0,459.06,4,30,6
4017,401702,401703,-9,401702,401701,2020,1,30,0,0,0,1,1,-9,0,4,4,8.67,8.67,0,-9,-9,-999,0,-9,-9,2020,1,40,-9,1,1,2121,5.22,5.4,0,0,525.77,1,11,4
10109,1010902,1010902,-9,1010901,-9,2020,0,39,0,1,0,2,2,-9,0,3,4,7.97,8,4.31,-9,-9,-999,0,-9,-9,2020,0,40,-9,1,0,713,5.57,5.59,4.31,0,665.74,1,23,6
2342,234201,234203,-9,234202,234201,2020,1,12,0,2,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2020,1,0,-9,2,0,729,0,0,0,0,0,2,-9,10
281,28101,28101,-9,-9,-9,2020,1,55,0,0,0,2,2,-9,1,2,1,0,0,0,-9,-9,-999,0,-9,-9,2020,0,0,-9,3,0,10663,0,0,0,0,181.15,3,11,10
5235,523501,523501,-9,-9,-9,2020,1,62,0,0,0,3,3,-9,0,4,2,0,0,0,-9,-9,-999,-9,-9,-9,2020,1,0,-9,4,0,834,0,0,0,0,287,4,40,10
131,13103,13104,-9,13101,13102,2020,1,24,0,0,0,2,2,-9,0,4,4,8.15,8.15,0,-9,-9,-999,0,-9,-9,2020,1,40,-9,1,1,1196,3.37,1.77,0,0,417.66,1,-9,4
7543,754301,754301,-9,754302,-9,2020,1,64,0,0,0,2,2,-9,0,3,1,0,0,0,-9,-9,-999,-9,-9,-9,2020,1,0,-9,4,0,270,0,0,0,0,505.06,4,35,2
2688,268801,268801,-9,-9,-9,2020,0,71,0,0,0,3,3,-9,0,2,2,0,0,0,-9,-9,-999,-9,-9,-9,2020,1,0,-9,4,0,812,0,0,0,0,72.66,4,42,4
8091,809101,809103,-9,809102,809101,2020,0,7,0,2,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2020,1,0,-9,2,0,451,0,0,0,0,0,2,-9,4
9663,966302,966303,-9,966302,966301,2020,1,18,0,0,1,3,0,0,0,5,1,0,0,0,-9,-9,-999,-9,-9,-9,2020,1,0,-9,2,1,3198,0,0,0,0,450.78,2,-9,4
15,1502,1502,-9,1501,-9,2020,1,31,0,0,0,2,2,-9,0,4,3,4.72,4.72,0,-9,-9,-999,0,-9,-9,2020,1,40,-9,1,1,819,.31,3.59,0,0,746.8200000000001,1,-9,4
1107,110701,110704,-9,110702,110701,2020,1,9,0,2,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2020,1,0,-9,2,0,433,0,0,0,0,0,2,-9,2
1050,105002,105003,-9,105002,105001,2020,1,21,0,0,0,2,2,1,0,5,1,0,0,0,-9,-9,-999,-9,-9,-9,2020,1,0,-9,3,1,3861,0,0,0,0,211.43,2,-9,10
9937,993701,993701,-9,-9,993702,2020,0,44,0,0,0,2,2,-9,0,4,3,5.21,5.21,0,-9,-9,-999,0,-9,-9,2020,1,60,-9,1,0,519,.23,1.33,0,0,321.86,1,24,10
6963,696302,696302,-9,696301,-9,2020,0,32,0,1,0,2,2,-9,0,3,1,0,0,0,-9,-9,-999,0,-9,-9,2020,1,0,-9,3,0,227,0,0,0,0,201.07,3,5,10
16,1601,1605,-9,1602,1601,2020,1,8,0,3,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2020,1,0,-9,2,0,214,0,0,0,0,0,2,-9,10
7797,779701,779701,-9,-9,-9,2020,0,86,0,0,0,3,3,-9,0,3,1,0,0,0,-9,-9,-999,-9,-9,-9,2020,0,0,-9,4,0,714,0,0,0,0,253.74,4,40,4
2844,284402,284405,-9,284404,284403,2020,1,7,0,2,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2020,1,0,-9,2,0,1975,0,0,0,0,0,2,-9,10
1060,106001,106001,-9,-9,-9,2020,1,56,0,0,0,2,2,-9,1,2,2,0,0,0,-9,-9,-999,0,-9,-9,2020,1,0,-9,3,0,501,0,0,0,0,169.37,3,15,4
4674,467401,467403,-9,467402,467401,2020,0,0,1,1,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2020,1,0,-9,2,0,574,0,0,0,0,0,2,-9,6
2615,261501,261508,-9,261502,261501,2020,0,2,1,6,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2020,0,0,-9,2,0,432,0,0,0,0,0,2,-9,4
4675,467501,467501,-9,-9,-9,2020,1,88,0,0,0,3,3,-9,0,2,1,0,0,0,-9,-9,-999,-9,-9,-9,2020,1,0,-9,4,0,1431,0,0,0,0,217.23,4,40,10
10247,1024703,1024703,-9,-9,1024701,2020,1,61,0,0,0,2,2,-9,0,4,3,0,5.43,5.43,-9,-9,-999,0,-9,-9,2020,0,0,-9,3,0,227,0,0,5.43,0,199.56,3,38,4
6899,689901,689901,-9,-9,-9,2020,0,65,0,0,0,2,2,-9,0,3,1,0,0,0,-9,-9,-999,-9,-9,-9,2020,0,0,-9,4,0,339,0,0,0,0,562.01,4,7,10
3334,333403,333404,-9,333403,-9,2020,1,4,0,1,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2020,1,0,-9,2,0,1569,0,0,0,0,0,2,-9,10
8439,843904,843905,-9,-9,-9,2020,0,80,0,0,0,2,2,-9,0,2,2,0,0,0,-9,-9,-999,-9,-9,-9,2020,1,0,-9,4,0,1478,0,0,0,0,459.07,4,-9,5
4466,446603,446604,-9,446602,446601,2020,1,29,0,0,0,2,2,-9,0,5,4,7.18,7.18,0,-9,-9,-999,0,-9,-9,2020,1,40,-9,1,0,3177,4.15,3.6,0,0,373.58,1,-9,10
19,1903,1903,-9,-9,1901,2020,1,23,0,0,0,3,3,-9,0,5,3,5.78,5.78,0,-9,-9,-999,0,-9,-9,2020,1,40,-9,1,1,4063,1.21,1.17,0,0,625.8200000000001,1,-9,4
8126,812602,812602,-9,-9,-9,2020,0,69,0,0,0,2,2,-9,0,2,3,0,0,0,-9,-9,-999,-9,-9,-9,2020,1,0,-9,4,0,390,0,0,0,0,426.98,4,39,5
8096,809603,809604,-9,809602,809601,2020,0,22,0,0,0,3,3,-9,0,5,5,6.54,6.54,0,-9,-9,-999,0,-9,-9,2020,1,40,-9,1,1,4793,5.95,0,0,0,256.48,3,-9,10
7701,770101,770101,-9,770102,-9,2020,0,30,0,0,0,1,1,-9,0,5,5,7.31,7.31,0,-9,-9,-999,0,-9,-9,2020,1,40,-9,1,0,197,6.51,6.49,0,0,519.91,1,7,2
3518,351801,351801,-9,-9,-9,2020,0,39,0,2,0,2,2,-9,0,4,3,7.140000000000001,7.140000000000001,0,-9,-9,-999,0,-9,-9,2020,1,40,-9,1,0,492,3.25,5.5,0,0,1082.58,1,7,10
4439,443901,443901,-9,-9,-9,2020,0,77,0,0,0,3,3,-9,0,3,2,0,0,0,-9,-9,-999,-9,-9,-9,2020,1,0,-9,4,0,804,0,0,0,0,247.41,4,-9,10
9363,936301,936304,-9,936302,936301,2020,0,3,1,3,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2020,1,0,-9,2,0,922,0,0,0,0,0,2,-9,5
1794,179401,179401,-9,-9,-9,2020,1,76,0,0,0,2,2,-9,0,3,2,0,0,0,-9,-9,-999,-9,-9,-9,2020,1,0,-9,4,0,1356,0,0,0,0,443.23,4,32,10
23,2301,2301,-9,-9,-9,2020,1,71,0,0,0,2,2,-9,0,2,1,0,0,0,-9,-9,-999,-9,-9,-9,2020,0,0,-9,4,0,1003,0,0,0,0,475.58,4,42,10
24,2401,2401,-9,-9,-9,2020,0,70,0,0,0,2,2,-9,0,3,1,0,0,0,-9,-9,-999,-9,-9,-9,2020,0,0,-9,4,0,443,0,0,0,0,303.34,4,39,6
1297,129701,129701,-9,-9,-9,2020,1,74,0,0,0,1,1,-9,0,3,1,0,0,0,-9,-9,-999,-9,-9,-9,2020,0,0,-9,4,0,466,0,0,0,0,500.79,4,42,10
8767,876701,876701,-9,-9,-9,2020,0,47,0,2,0,2,2,-9,0,3,3,0,7.19,7.19,-9,-9,-999,0,-9,-9,2020,1,0,-9,3,0,1013,0,0,7.19,0,624.1900000000001,3,7,10
6568,656801,656801,-9,-9,-9,2020,1,32,0,0,0,2,2,-9,0,4,5,8.5,8.5,0,-9,-9,-999,0,-9,-9,2020,1,40,-9,1,0,1848,7.02,7.390000000000001,0,0,1005.38,1,12,10
2610,261002,261002,-9,261001,-9,2020,1,41,0,0,0,2,2,-9,0,3,4,7.88,7.88,0,-9,-9,-999,0,-9,-9,2020,1,40,-9,1,0,3750,3.82,0,0,0,353.35,3,-9,2
2610,261001,261001,-9,-9,-9,2020,0,70,0,0,0,3,3,-9,0,2,2,0,0,0,-9,-9,-999,-9,-9,-9,2020,1,0,-9,4,0,3750,0,0,0,0,316.74,4,5,2
4038,403801,403804,-9,403802,403801,2020,0,5,0,2,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2020,1,0,-9,2,0,1348,0,0,0,0,0,2,-9,10
2589,258901,258901,-9,-9,-9,2020,0,55,0,0,0,3,3,-9,0,4,4,6.68,6.68,0,-9,-9,-999,0,-9,-9,2020,1,40,-9,1,0,454,3.84,3.05,0,0,299.32,1,36,6
406,40601,40601,-9,40602,-9,2020,1,59,0,0,0,1,1,-9,0,3,4,7.41,7.41,0,-9,-9,-999,0,-9,-9,2020,1,40,-9,1,0,979,3.46,1.84,0,0,235.89,1,37,4
5636,563601,563601,-9,-9,-9,2020,1,64,0,0,0,3,3,-9,0,4,2,0,0,0,-9,-9,-999,-9,-9,-9,2020,1,0,-9,4,0,426,0,0,0,0,108.51,4,35,5
496,49602,49606,-9,49604,49603,2020,1,3,0,2,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2020,1,0,-9,2,0,1546,0,0,0,0,0,2,-9,10
6188,618802,618803,-9,618802,618801,2020,0,25,0,0,0,2,2,-9,0,4,1,0,0,0,-9,-9,-999,0,-9,-9,2020,1,0,-9,3,1,2290,0,0,0,0,208.46,3,-9,10
10551,1055101,1055101,-9,-9,-9,2020,0,48,0,0,0,2,2,-9,0,3,4,7.02,7.02,0,-9,-9,-999,0,-9,-9,2020,0,40,-9,1,0,2627,3.15,3.06,0,0,388.62,1,20,2
10384,1038401,1038403,-9,1038402,1038401,2020,0,16,0,2,0,1,1,-9,0,4,5,0,0,0,-9,-9,-999,0,-9,-9,2020,1,0,-9,3,0,2471,0,0,0,0,0,3,-9,5
8930,893001,893001,-9,-9,-9,2020,1,76,0,0,0,2,2,-9,0,3,2,0,0,0,-9,-9,-999,-9,-9,-9,2020,1,0,-9,4,0,1563,0,0,0,0,318.51,4,40,6
6150,615001,615001,-9,615002,615003,2020,1,28,0,0,0,2,2,-9,0,4,1,0,0,0,-9,-9,-999,0,-9,-9,2020,1,0,-9,3,1,1898,0,0,0,0,127.12,1,6,10
4122,412201,412203,-9,412202,412201,2020,0,16,0,2,1,3,0,0,0,5,4,0,0,0,-9,-9,-999,-9,-9,-9,2020,1,0,-9,2,0,967,0,0,0,0,0,2,-9,2
8403,840303,840303,-9,-9,-9,2020,0,74,0,0,0,3,3,-9,0,2,3,0,5.46,5.46,-9,-9,-999,-9,-9,-9,2020,1,0,-9,4,0,1848,0,0,5.46,0,508.88,4,35,10
392,39201,39201,-9,-9,-9,2020,0,50,0,0,0,3,3,-9,0,4,3,6.83,6.83,0,-9,-9,-999,0,-9,-9,2020,1,40,-9,1,0,704,2.28,5.26,0,0,758.0600000000001,1,21,10
6883,688303,688305,-9,688303,-9,2020,0,7,1,2,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2020,1,0,-9,2,0,3398,0,0,0,0,0,2,-9,10
1963,196301,196302,-9,196301,-9,2020,0,12,0,1,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2020,1,0,-9,2,0,418,0,-9,0,0,0,-9,-9,6
2363,236301,236303,-9,236301,-9,2020,0,3,1,2,1,3,0,-9,0,-9,2,0,0,0,-9,-9,-999,-9,-9,-9,2020,0,0,-9,2,0,587,0,0,0,0,0,2,-9,10
2602,260201,260204,-9,260202,260201,2020,0,10,0,2,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2020,1,0,-9,2,0,784,0,0,0,0,0,2,-9,4
1012,101201,101203,-9,101202,101201,2020,1,9,0,2,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2020,1,0,-9,2,0,374,0,0,0,0,0,2,-9,5
835,83502,83503,-9,-9,-9,2020,0,61,0,0,0,2,2,-9,0,3,1,0,0,0,-9,-9,-999,0,-9,-9,2020,1,0,-9,4,0,722,0,0,0,0,369.14,3,-9,6
9360,936003,936003,-9,-9,-9,2020,0,74,0,0,0,3,3,-9,0,3,2,0,0,0,-9,-9,-999,-9,-9,-9,2020,1,0,-9,4,0,765,0,0,0,0,406.76,4,20,4
3040,304002,304005,-9,304002,304003,2020,1,6,0,2,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2020,1,0,-9,2,0,1094,0,0,0,0,0,2,-9,10
1428,142801,142801,-9,-9,-9,2020,0,46,0,0,0,2,2,-9,0,5,5,7,7,0,-9,-9,-999,0,-9,-9,2020,1,30,-9,1,0,930,7.51,7.3,0,0,680.54,1,19,4
3992,399202,399203,-9,399202,399201,2020,1,22,0,0,1,2,0,0,0,4,3,0,5.36,5.36,-9,-9,-999,-9,-9,-9,2020,1,0,-9,2,1,212,0,0,5.36,0,663.8000000000001,2,-9,10
38,3801,3804,-9,3802,3801,2020,1,2,0,2,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2020,1,0,-9,2,0,715,0,0,0,0,0,2,-9,6
6082,608202,608205,-9,608204,608203,2020,1,2,1,1,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2020,1,0,-9,2,0,2046,0,-9,0,0,0,-9,-9,4
4068,406801,406803,-9,406802,406801,2020,0,13,0,1,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2020,0,0,-9,2,0,876,0,0,0,0,0,2,-9,10
2600,260002,260004,-9,260003,260002,2020,1,6,0,2,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2020,1,0,-9,2,0,508,0,0,0,0,0,2,-9,10
5217,521701,521703,-9,521701,521702,2020,1,17,0,3,1,3,0,0,0,5,4,0,0,0,-9,-9,-999,-9,-9,-9,2020,1,0,-9,2,0,6946,0,0,0,0,0,2,-9,10
6647,664702,664702,-9,-9,-9,2020,0,73,0,0,0,2,2,-9,0,2,1,0,0,0,-9,-9,-999,-9,-9,-9,2020,1,0,-9,4,0,1559,0,0,0,0,162.01,4,34,10
7222,722201,722201,-9,-9,-9,2020,0,73,0,0,0,2,2,-9,0,3,2,0,0,0,-9,-9,-999,-9,-9,-9,2020,1,0,-9,4,0,1332,0,0,0,0,326.43,4,30,6
2600,260001,260001,-9,-9,-9,2020,1,66,0,0,0,3,3,-9,0,3,2,0,0,0,-9,-9,-999,-9,-9,-9,2020,1,0,-9,4,0,508,0,0,0,0,362.15,4,35,10
920,92003,92004,-9,92001,92002,2020,0,18,0,0,0,2,2,1,0,4,4,5.92,5.92,0,-9,-9,-999,-9,-9,-9,2020,1,40,-9,1,1,1470,3.85,0,0,0,176.02,2,1,2
9964,996402,996403,-9,996402,996404,2020,1,17,0,1,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2020,1,0,-9,2,0,390,0,0,0,0,0,2,-9,2
40,4001,4004,-9,4002,4001,2020,1,7,0,2,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2020,1,0,-9,2,0,5473,0,0,0,0,0,2,-9,10
379,37901,37901,-9,-9,-9,2020,0,79,0,0,0,3,3,-9,0,2,1,0,0,0,-9,-9,-999,-9,-9,-9,2020,1,0,-9,4,0,637,0,0,0,0,289.56,4,42,4
2440,244002,244007,-9,244002,244003,2020,0,2,1,3,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2020,0,0,-9,2,0,1338,0,0,0,0,0,2,-9,5
8620,862001,862003,-9,862001,862002,2020,1,1,1,2,1,3,0,-9,0,-9,3,0,0,0,-9,-9,-999,-9,-9,-9,2020,1,0,-9,2,0,10333,0,0,0,0,0,2,-9,4
2596,259602,259606,-9,259603,259604,2020,0,6,0,2,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2020,1,0,-9,2,0,4632,0,0,0,0,0,2,-9,10
3379,337901,337901,-9,-9,-9,2020,0,82,0,0,0,2,2,-9,0,2,3,0,0,0,-9,-9,-999,-9,-9,-9,2020,1,0,-9,4,0,356,0,0,0,0,577.86,4,47,10
4928,492802,492803,-9,492802,492801,2020,0,26,0,0,0,1,1,1,0,5,1,0,0,0,-9,-9,-999,-9,-9,-9,2020,1,0,-9,3,1,1143,0,0,0,0,158.97,2,-9,4
8624,862403,862404,-9,862402,862401,2020,0,55,0,0,0,2,2,-9,1,3,2,0,0,0,-9,-9,-999,0,-9,-9,2020,1,0,-9,3,0,1010,0,0,0,0,511.83,3,3,2
3055,305501,305503,-9,305501,305502,2020,0,4,0,1,1,3,0,-9,0,-9,4,0,0,0,-9,-9,-999,-9,-9,-9,2020,0,0,-9,2,0,250,0,0,0,0,0,2,-9,10
6396,639601,639601,-9,-9,-9,2020,1,79,0,0,0,2,2,-9,0,4,1,0,0,0,-9,-9,-999,-9,-9,-9,2020,0,0,-9,4,0,604,0,0,0,0,511.52,4,50,10
2594,259402,259403,-9,259402,259401,2020,1,29,0,0,0,2,2,-9,0,4,4,6.47,6.47,0,-9,-9,-999,0,-9,-9,2020,1,40,-9,1,1,1561,3.34,3.25,0,0,350.04,1,-9,6
2593,259301,259301,-9,-9,-9,2020,0,59,0,0,0,2,2,-9,0,4,4,7.390000000000001,7.390000000000001,0,-9,-9,-999,0,-9,-9,2020,1,50,-9,1,0,674,2.49,11.41,0,0,1461.64,1,36,10
1151,115101,115101,-9,-9,-9,2020,1,46,0,0,0,3,3,-9,0,3,1,0,0,0,-9,-9,-999,0,-9,-9,2020,1,0,-9,3,0,4329,0,0,0,0,421.56,3,-9,5
2961,296101,296101,-9,-9,-9,2020,1,62,0,0,0,2,2,-9,0,1,3,0,4.49,4.49,-9,-9,-999,0,-9,-9,2020,0,0,-9,3,0,4745,0,0,4.49,0,174.93,3,20,10
45,4503,4504,-9,4502,4501,2020,1,21,0,0,0,2,2,1,0,5,3,6.05,6.05,0,-9,-9,-999,-9,-9,-9,2020,1,40,-9,1,1,1318,2.52,0,0,0,186.58,2,1,2
3954,395401,395401,-9,-9,-9,2020,0,69,0,0,0,2,2,-9,0,2,2,0,0,0,-9,-9,-999,-9,-9,-9,2020,1,0,-9,4,0,1477,0,0,0,0,311.99,4,35,4
4174,417401,417403,-9,417401,417402,2020,1,16,0,1,1,3,0,-9,0,-9,2,0,0,0,-9,-9,-999,-9,-9,-9,2020,0,0,-9,2,0,320,0,0,0,0,0,2,-9,6
4206,420601,420601,-9,-9,-9,2020,0,67,0,0,0,1,1,-9,0,4,2,0,0,0,-9,-9,-999,-9,-9,-9,2020,1,0,-9,4,0,363,0,0,0,0,427.18,4,30,10
6910,691001,691004,-9,691002,691001,2020,1,9,0,1,1,3,0,-9,0,-9,5,0,0,0,-9,-9,-999,-9,-9,-9,2020,1,0,-9,2,0,866,0,0,0,0,0,2,-9,10
